Frekvens	Kanal A	Kanal B
(ms)	(V)	(V)

0.00000000	1.29804400	8.56729800
0.01000000	1.29804400	8.56729800
0.02000000	1.29804400	8.56729800
0.03000000	1.29804400	8.56729800
0.04000000	1.29804400	8.56729800
0.05000000	1.29804400	8.56729800
0.06000000	1.29804400	8.56729800
0.07000000	1.29804400	8.56729800
0.08000000	1.29804400	8.56729800
0.09000000	1.29804400	8.56729800
0.10000000	1.29804400	8.56729800
0.11000000	1.29804400	8.56729800
0.12000000	1.29804400	8.56729800
0.13000000	1.29804400	8.56729800
0.14000000	1.29804400	8.56729800
0.15000000	1.29804400	8.56729800
0.16000000	1.29804400	8.56729800
0.17000000	1.28075800	8.56729800
0.18000000	1.28075800	8.56729800
0.19000000	1.28075800	8.56729800
0.19999999	1.28075800	8.56729800
0.20999999	1.28075800	8.56729800
0.21999999	1.28075800	8.56729800
0.22999999	1.28075800	8.56729800
0.23999999	1.28075800	8.56729800
0.24999999	1.28075800	8.56729800
0.25999999	1.28075800	8.56729800
0.26999999	1.28075800	8.56729800
0.27999999	1.28075800	8.56729800
0.28999999	1.28075800	8.56729800
0.29999999	1.28075800	8.65372800
0.30999999	1.26347200	8.56729800
0.31999999	1.26347200	8.56729800
0.32999999	1.26347200	8.56729800
0.33999999	1.26347200	8.56729800
0.34999999	1.26347200	8.56729800
0.35999999	1.26347200	8.65372800
0.36999999	1.26347200	8.56729800
0.37999999	1.26347200	8.56729800
0.38999999	1.26347200	8.65372800
0.39999999	1.26347200	8.65372800
0.40999999	1.26347200	8.65372800
0.41999999	1.26347200	8.56729800
0.42999999	1.26347200	8.56729800
0.43999999	1.24612500	8.65372800
0.44999999	1.24612500	8.56729800
0.45999999	1.24612500	8.65372800
0.46999999	1.24612500	8.65372800
0.47999999	1.24612500	8.56729800
0.48999999	1.24612500	8.65372800
0.49999999	1.24612500	8.65372800
0.50999999	1.24612500	8.65372800
0.51999999	1.24612500	8.65372800
0.52999999	1.24612500	8.65372800
0.53999999	1.24612500	8.65372800
0.54999999	1.22883900	8.56729800
0.55999999	1.22883900	8.65372800
0.56999999	1.22883900	8.65372800
0.57999999	1.22883900	8.65372800
0.58999999	1.22883900	8.65372800
0.59999998	1.22883900	8.65372800
0.60999998	1.22883900	8.65372800
0.61999998	1.22883900	8.65372800
0.62999998	1.22883900	8.65372800
0.63999998	1.21155300	8.65372800
0.64999998	1.22883900	8.65372800
0.65999998	1.21155300	8.65372800
0.66999998	1.21155300	8.65372800
0.67999998	1.21155300	8.65372800
0.68999998	1.21155300	8.65372800
0.69999998	1.21155300	8.65372800
0.70999998	1.21155300	8.65372800
0.71999998	1.21155300	8.65372800
0.72999998	1.21155300	8.65372800
0.73999998	1.21155300	8.65372800
0.74999998	1.21155300	8.65372800
0.75999998	1.21155300	8.65372800
0.76999998	1.19420500	8.65372800
0.77999998	1.19420500	8.74046500
0.78999998	1.19420500	8.74046500
0.79999998	1.19420500	8.65372800
0.80999998	1.19420500	8.65372800
0.81999998	1.19420500	8.65372800
0.82999998	1.19420500	8.74046500
0.83999998	1.19420500	8.65372800
0.84999998	1.19420500	8.74046500
0.85999998	1.19420500	8.65372800
0.86999998	1.17691900	8.74046500
0.87999998	1.17691900	8.74046500
0.88999998	1.17691900	8.74046500
0.89999998	1.17691900	8.74046500
0.90999998	1.17691900	8.74046500
0.91999998	1.17691900	8.74046500
0.92999998	1.17691900	8.74046500
0.93999998	1.17691900	8.74046500
0.94999998	1.17691900	8.74046500
0.95999998	1.17691900	8.74046500
0.96999998	1.15963300	8.74046500
0.97999998	1.15963300	8.74046500
0.98999997	1.15963300	8.74046500
0.99999997	1.15963300	8.74046500
1.00999997	1.15963300	8.74046500
1.01999997	1.15963300	8.74046500
1.02999997	1.15963300	8.74046500
1.03999997	1.15963300	8.74046500
1.04999997	1.14228600	8.74046500
1.05999997	1.14228600	8.74046500
1.06999997	1.14228600	8.74046500
1.07999997	1.14228600	8.74046500
1.08999997	1.14228600	8.74046500
1.09999997	1.14228600	8.74046500
1.10999997	1.14228600	8.74046500
1.11999997	1.14228600	8.74046500
1.12999997	1.14228600	8.74046500
1.13999997	1.14228600	8.74046500
1.14999997	1.14228600	8.74046500
1.15999997	1.14228600	8.74046500
1.16999997	1.12500000	8.74046500
1.17999997	1.12500000	8.74046500
1.18999997	1.12500000	8.74046500
1.19999997	1.12500000	8.74046500
1.20999997	1.12500000	8.74046500
1.21999997	1.12500000	8.74046500
1.22999997	1.12500000	8.74046500
1.23999997	1.12500000	8.74046500
1.24999997	1.12500000	8.74046500
