Frekvens	Kanal A	Kanal B
(ms)	(V)	(V)

0.00000000	1.74750900	8.74046500
0.13333600	1.79118500	8.65372800
0.26667200	1.83486100	8.65372800
0.40000799	1.87853700	8.65372800
0.53334399	1.92221300	8.56729800
0.66667999	1.96588900	8.56729800
0.80001599	1.96588900	8.56729800
0.93335198	2.00956600	8.48086800
1.06668798	2.09707200	8.48086800
1.20002398	2.14074800	8.48086800
1.33335998	2.18442400	8.48086800
1.46669598	2.27177700	8.39413200
1.60003197	2.31545300	8.39413200
1.73336797	2.35912900	8.39413200
1.86670397	2.40280500	8.30770200
2.00003997	2.49015700	8.30770200
2.13337597	2.53383400	8.30770200
2.26671196	2.62134000	8.22127200
2.40004796	2.66501600	8.22127200
2.53338396	2.70869200	8.22127200
2.66671996	2.75236800	8.22127200
2.80005595	2.79604500	8.13453500
2.93339195	2.83972100	8.13453500
3.06672795	2.92707300	8.13453500
3.20006395	2.97074900	8.04810500
3.33339995	3.01442600	8.04810500
3.46673594	3.05825500	7.96167600
3.60007194	3.10193200	7.96167600
3.73340794	3.14560800	7.96167600
3.86674394	3.14560800	7.96167600
4.00007993	3.18928400	7.87493800
4.13341593	3.27663600	7.87493800
4.26675193	3.27663600	7.87493800
4.40008793	3.32031300	7.87493800
4.53342393	3.32031300	7.78850900
4.66675992	3.36398900	7.78850900
4.80009592	3.36398900	7.70177200
4.93343192	3.36398900	7.70177200
5.06676792	3.36398900	7.70177200
5.20010391	3.36398900	7.61534200
5.33343991	3.40766500	7.70177200
5.46677591	3.40766500	7.61534200
5.60011191	3.36398900	7.61534200
5.73344791	3.40766500	7.52891300
5.86678390	3.40766500	7.52891300
6.00011990	3.36398900	7.52891300
6.13345590	3.36398900	7.52891300
6.26679190	3.32031300	7.44217500
6.40012790	3.27663600	7.44217500
6.53346389	3.23296000	7.44217500
6.66679989	3.18928400	7.35574500
6.80013589	3.18928400	7.35574500
6.93347189	3.14560800	7.35574500
7.06680788	3.10193200	7.26931600
7.20014388	3.05825500	7.26931600
7.33347988	3.01442600	7.26931600
7.46681588	2.97074900	7.18257900
7.60015188	2.97074900	7.18257900
7.73348787	2.88339700	7.18257900
7.86682387	2.83972100	7.09614900
8.00015987	2.79604500	7.09614900
8.13349587	2.75236800	7.09614900
8.26683186	2.66501600	7.00971900
8.40016786	2.66501600	7.00971900
8.53350386	2.62134000	7.00971900
8.66683986	2.53383400	7.00971900
8.80017586	2.49015700	6.92298200
8.93351185	2.40280500	6.92298200
9.06684785	2.35912900	6.92298200
9.20018385	2.27177700	6.92298200
9.33351985	2.22810000	6.83655300
9.46685584	2.14074800	6.83655300
9.60019184	2.09707200	6.83655300
9.73352784	2.00956600	6.75012300
9.86686384	2.00956600	6.75012300
10.00019984	1.96588900	6.75012300
10.13353583	1.92221300	6.75012300
10.26687183	1.87853700	6.66338600
10.40020783	1.79118500	6.66338600
10.53354383	1.79118500	6.57695600
10.66687983	1.70383200	6.57695600
10.80021582	1.70383200	6.57695600
10.93355182	1.61648000	6.49021900
11.06688782	1.57280400	6.49021900
11.20022382	1.57280400	6.49021900
11.33355981	1.48529800	6.40379000
11.46689581	1.48529800	6.40379000
11.60023181	1.44162200	6.40379000
11.73356781	1.39794500	6.40379000
11.86690381	1.35426900	6.31736000
12.00023980	1.35426900	6.31736000
12.13357580	1.35426900	6.23062200
12.26691180	1.31059300	6.23062200
12.40024780	1.31059300	6.23062200
12.53358379	1.31059300	6.23062200
12.66691979	1.31059300	6.14419300
12.80025579	1.26691700	6.14419300
12.93359179	1.26691700	6.14419300
13.06692779	1.26691700	6.05776300
13.20026378	1.31059300	6.05776300
13.33359978	1.31059300	6.05776300
13.46693578	1.31059300	5.97102600
13.60027178	1.39794500	5.97102600
13.73360778	1.39794500	5.97102600
13.86694377	1.44162200	5.97102600
14.00027977	1.44162200	5.88459600
14.13361577	1.52912800	5.88459600
14.26695177	1.52912800	5.79816700
14.40028776	1.61648000	5.79816700
14.53362376	1.66015600	5.79816700
14.66695976	1.66015600	5.79816700
14.80029576	1.74750900	5.71143000
14.93363176	1.79118500	5.71143000
15.06696775	1.83486100	5.71143000
15.20030375	1.87853700	5.62500000
15.33363975	1.92221300	5.62500000
15.46697575	1.96588900	5.62500000
15.60031174	2.05339600	5.53857000
15.73364774	2.09707200	5.53857000
15.86698374	2.22810000	5.53857000
16.00031974	2.27177700	5.53857000
16.13365574	2.31545300	5.53857000
16.26699173	2.40280500	5.45183300
16.40032773	2.44648100	5.45183300
16.53366373	2.53383400	5.45183300
16.66699973	2.57766400	5.36540400
