Frekvens	Kanal A	Kanal B
(ms)	(V)	(V)

0.00000000	4.54355300	9.69242100
0.13333600	4.49987700	9.77885100
0.26667200	4.49987700	9.77885100
0.40000799	4.45620100	9.77885100
0.53334399	4.45620100	9.77885100
0.66667999	4.45620100	9.77885100
0.80001599	4.41252500	9.69242100
0.93335198	4.41252500	9.69242100
1.06668798	4.41252500	9.69242100
1.20002398	4.41252500	9.69242100
1.33335998	4.45620100	9.60568400
1.46669598	4.45620100	9.60568400
1.60003197	4.45620100	9.60568400
1.73336797	4.45620100	9.51925500
1.86670397	4.49987700	9.51925500
2.00003997	4.49987700	9.51925500
2.13337597	4.49987700	9.43282500
2.26671196	4.49987700	9.43282500
2.40004796	4.49987700	9.43282500
2.53338396	4.54355300	9.43282500
2.66671996	4.54355300	9.34608700
2.80005595	4.58738300	9.34608700
2.93339195	4.54355300	9.34608700
3.06672795	4.54355300	9.25965800
3.20006395	4.58738300	9.25965800
3.33339995	4.54355300	9.25965800
3.46673594	4.54355300	9.17322800
3.60007194	4.54355300	9.17322800
3.73340794	4.54355300	9.17322800
3.86674394	4.49987700	9.17322800
4.00007993	4.54355300	9.08649100
4.13341593	4.54355300	9.08649100
4.26675193	4.49987700	9.00006100
4.40008793	4.49987700	9.00006100
4.53342393	4.45620100	9.00006100
4.66675992	4.49987700	8.91363100
4.80009592	4.41252500	8.91363100
4.93343192	4.45620100	8.91363100
5.06676792	4.45620100	8.91363100
5.20010391	4.41252500	8.82689500
5.33343991	4.36884800	8.82689500
5.46677591	4.36884800	8.82689500
5.60011191	4.36884800	8.74046500
5.73344791	4.32517200	8.74046500
5.86678390	4.32517200	8.74046500
6.00011990	4.28149600	8.65372800
6.13345590	4.23782000	8.65372800
6.26679190	4.19414400	8.65372800
6.40012790	4.15046700	8.56729800
6.53346389	4.15046700	8.56729800
6.66679989	4.10679100	8.56729800
6.80013589	4.06296200	8.48086800
6.93347189	4.06296200	8.48086800
7.06680788	3.97560900	8.48086800
7.20014388	3.97560900	8.48086800
7.33347988	3.93193300	8.39413200
7.46681588	3.88825700	8.39413200
7.60015188	3.84458000	8.30770200
7.73348787	3.75722800	8.30770200
7.86682387	3.75722800	8.30770200
8.00015987	3.62619900	8.30770200
8.13349587	3.53869300	8.22127200
8.26683186	3.49501700	8.22127200
8.40016786	3.40766500	8.22127200
8.53350386	3.36398900	8.22127200
8.66683986	3.27663600	8.13453500
8.80017586	3.23296000	8.13453500
8.93351185	3.23296000	8.13453500
9.06684785	3.14560800	8.04810500
9.20018385	3.05825500	8.04810500
9.33351985	3.01442600	7.96167600
9.46685584	2.97074900	7.96167600
9.60019184	2.92707300	7.96167600
9.73352784	2.83972100	7.96167600
9.86686384	2.79604500	7.87493800
10.00019984	2.75236800	7.87493800
10.13353583	2.70869200	7.78850900
10.26687183	2.62134000	7.87493800
10.40020783	2.62134000	7.78850900
10.53354383	2.57766400	7.78850900
10.66687983	2.53383400	7.70177200
10.80021582	2.49015700	7.70177200
10.93355182	2.44648100	7.70177200
11.06688782	2.44648100	7.61534200
11.20022382	2.44648100	7.61534200
11.33355981	2.40280500	7.61534200
11.46689581	2.40280500	7.61534200
11.60023181	2.35912900	7.61534200
11.73356781	2.35912900	7.52891300
11.86690381	2.31545300	7.52891300
12.00023980	2.31545300	7.44217500
12.13357580	2.31545300	7.44217500
12.26691180	2.31545300	7.35574500
12.40024780	2.31545300	7.35574500
12.53358379	2.31545300	7.35574500
12.66691979	2.35912900	7.35574500
12.80025579	2.35912900	7.26931600
12.93359179	2.40280500	7.26931600
13.06692779	2.44648100	7.26931600
13.20026378	2.44648100	7.26931600
13.33359978	2.53383400	7.18257900
13.46693578	2.57766400	7.18257900
13.60027178	2.62134000	7.09614900
13.73360778	2.66501600	7.18257900
13.86694377	2.75236800	7.09614900
14.00027977	2.83972100	7.09614900
14.13361577	2.92707300	7.00971900
14.26695177	2.97074900	7.00971900
14.40028776	3.05825500	7.00971900
14.53362376	3.14560800	7.00971900
14.66695976	3.23296000	6.92298200
14.80029576	3.32031300	6.92298200
14.93363176	3.45134100	6.92298200
15.06696775	3.49501700	6.92298200
15.20030375	3.53869300	6.83655300
15.33363975	3.62619900	6.83655300
15.46697575	3.75722800	6.75012300
15.60031174	3.80090400	6.75012300
15.73364774	3.88825700	6.66338600
15.86698374	3.93193300	6.66338600
16.00031974	4.01928500	6.66338600
16.13365574	4.10679100	6.66338600
16.26699173	4.15046700	6.57695600
16.40032773	4.19414400	6.57695600
16.53366373	4.28149600	6.57695600
16.66699973	4.32517200	6.57695600
