Frekvens	Kanal A	Kanal B
(ms)	(V)	(V)

0.00000000	3.36398900	2.07677200
0.13333600	3.36398900	1.99034200
0.26667200	3.36398900	2.07677200
0.40000799	3.36398900	2.07677200
0.53334399	3.36398900	2.16320100
0.66667999	3.32031300	2.16320100
0.80001599	3.36398900	2.16320100
0.93335198	3.27663600	2.24993800
1.06668798	3.32031300	2.24993800
1.20002398	3.27663600	2.24993800
1.33335998	3.27663600	2.24993800
1.46669598	3.18928400	2.33636800
1.60003197	3.18928400	2.33636800
1.73336797	3.10193200	2.33636800
1.86670397	3.05825500	2.33636800
2.00003997	3.01442600	2.42310500
2.13337597	2.97074900	2.42310500
2.26671196	2.83972100	2.42310500
2.40004796	2.75236800	2.50953500
2.53338396	2.66501600	2.50953500
2.66671996	2.62134000	2.50953500
2.80005595	2.57766400	2.59596500
2.93339195	2.44648100	2.59596500
3.06672795	2.35912900	2.59596500
3.20006395	2.22810000	2.68270200
3.33339995	2.18442400	2.68270200
3.46673594	2.05339600	2.68270200
3.60007194	1.96588900	2.68270200
3.73340794	1.87853700	2.76913100
3.86674394	1.79118500	2.76913100
4.00007993	1.70383200	2.76913100
4.13341593	1.61648000	2.85556100
4.26675193	1.57280400	2.85556100
4.40008793	1.48529800	2.85556100
4.53342393	1.44162200	2.94229800
4.66675992	1.35426900	2.94229800
4.80009592	1.35426900	2.94229800
4.93343192	1.31059300	3.02872800
5.06676792	1.31059300	3.02872800
5.20010391	1.26691700	3.02872800
5.33343991	1.22324100	3.11515700
5.46677591	1.22324100	3.11515700
5.60011191	1.22324100	3.11515700
5.73344791	1.26691700	3.20189500
5.86678390	1.31059300	3.20189500
6.00011990	1.35426900	3.20189500
6.13345590	1.35426900	3.28832400
6.26679190	1.39794500	3.28832400
6.40012790	1.48529800	3.28832400
6.53346389	1.52912800	3.28832400
6.66679989	1.57280400	3.37506200
6.80013589	1.61648000	3.37506200
6.93347189	1.70383200	3.37506200
7.06680788	1.74750900	3.46149100
7.20014388	1.83486100	3.46149100
7.33347988	1.92221300	3.46149100
7.46681588	1.96588900	3.46149100
7.60015188	2.05339600	3.54792100
7.73348787	2.14074800	3.54792100
7.86682387	2.27177700	3.54792100
8.00015987	2.35912900	3.63465800
8.13349587	2.40280500	3.63465800
8.26683186	2.53383400	3.63465800
8.40016786	2.62134000	3.63465800
8.53350386	2.66501600	3.72108800
8.66683986	2.75236800	3.72108800
8.80017586	2.83972100	3.80751700
8.93351185	2.92707300	3.80751700
9.06684785	2.97074900	3.80751700
9.20018385	3.05825500	3.89425400
9.33351985	3.10193200	3.89425400
9.46685584	3.18928400	3.89425400
9.60019184	3.18928400	3.89425400
9.73352784	3.23296000	3.98068400
9.86686384	3.23296000	3.98068400
10.00019984	3.23296000	3.98068400
10.13353583	3.27663600	3.98068400
10.26687183	3.23296000	4.06711400
10.40020783	3.23296000	4.06711400
10.53354383	3.18928400	4.15385100
10.66687983	3.14560800	4.15385100
10.80021582	3.10193200	4.15385100
10.93355182	3.05825500	4.15385100
11.06688782	2.97074900	4.24028100
11.20022382	2.92707300	4.24028100
11.33355981	2.88339700	4.24028100
11.46689581	2.75236800	4.32671000
11.60023181	2.66501600	4.32671000
11.73356781	2.57766400	4.32671000
11.86690381	2.49015700	4.41344700
12.00023980	2.35912900	4.41344700
12.13357580	2.27177700	4.41344700
12.26691180	2.14074800	4.41344700
12.40024780	2.09707200	4.49987700
12.53358379	2.00956600	4.49987700
12.66691979	1.92221300	4.49987700
12.80025579	1.87853700	4.58661400
12.93359179	1.74750900	4.58661400
13.06692779	1.66015600	4.67304400
13.20026378	1.61648000	4.58661400
13.33359978	1.52912800	4.67304400
13.46693578	1.48529800	4.67304400
13.60027178	1.39794500	4.75947300
13.73360778	1.35426900	4.75947300
13.86694377	1.31059300	4.75947300
14.00027977	1.26691700	4.75947300
14.13361577	1.26691700	4.84621000
14.26695177	1.22324100	4.84621000
14.40028776	1.17956400	4.84621000
14.53362376	1.22324100	4.93264000
14.66695976	1.26691700	4.93264000
14.80029576	1.26691700	4.93264000
14.93363176	1.31059300	5.01907000
15.06696775	1.31059300	5.01907000
15.20030375	1.35426900	5.01907000
15.33363975	1.44162200	5.10580700
15.46697575	1.48529800	5.10580700
15.60031174	1.61648000	5.10580700
15.73364774	1.66015600	5.19223700
15.86698374	1.66015600	5.19223700
16.00031974	1.74750900	5.19223700
16.13365574	1.83486100	5.19223700
16.26699173	1.87853700	5.27866600
16.40032773	1.96588900	5.27866600
16.53366373	2.05339600	5.27866600
16.66699973	2.14074800	5.36540400
