Frekvens	Kanal A	Kanal B
(ms)	(V)	(V)

0.00000000	3.14560800	3.98068400
0.13333600	3.18928400	3.98068400
0.26667200	3.23296000	4.06711400
0.40000799	3.27663600	4.06711400
0.53334399	3.32031300	4.06711400
0.66667999	3.36398900	4.06711400
0.80001599	3.40766500	4.15385100
0.93335198	3.40766500	4.15385100
1.06668798	3.49501700	4.15385100
1.20002398	3.49501700	4.24028100
1.33335998	3.53869300	4.24028100
1.46669598	3.58252300	4.32671000
1.60003197	3.58252300	4.32671000
1.73336797	3.58252300	4.32671000
1.86670397	3.62619900	4.32671000
2.00003997	3.62619900	4.41344700
2.13337597	3.66987600	4.41344700
2.26671196	3.66987600	4.41344700
2.40004796	3.66987600	4.49987700
2.53338396	3.71355200	4.49987700
2.66671996	3.66987600	4.49987700
2.80005595	3.71355200	4.58661400
2.93339195	3.71355200	4.58661400
3.06672795	3.71355200	4.58661400
3.20006395	3.71355200	4.67304400
3.33339995	3.66987600	4.67304400
3.46673594	3.66987600	4.67304400
3.60007194	3.71355200	4.67304400
3.73340794	3.62619900	4.75947300
3.86674394	3.62619900	4.75947300
4.00007993	3.62619900	4.75947300
4.13341593	3.58252300	4.75947300
4.26675193	3.58252300	4.84621000
4.40008793	3.53869300	4.84621000
4.53342393	3.49501700	4.93264000
4.66675992	3.45134100	4.93264000
4.80009592	3.45134100	4.93264000
4.93343192	3.40766500	4.93264000
5.06676792	3.36398900	5.01907000
5.20010391	3.32031300	5.01907000
5.33343991	3.27663600	5.01907000
5.46677591	3.18928400	5.01907000
5.60011191	3.18928400	5.10580700
5.73344791	3.14560800	5.10580700
5.86678390	3.10193200	5.19223700
6.00011990	3.05825500	5.19223700
6.13345590	3.01442600	5.19223700
6.26679190	2.97074900	5.19223700
6.40012790	2.92707300	5.27866600
6.53346389	2.88339700	5.27866600
6.66679989	2.83972100	5.27866600
6.80013589	2.79604500	5.36540400
6.93347189	2.79604500	5.36540400
7.06680788	2.75236800	5.36540400
7.20014388	2.75236800	5.36540400
7.33347988	2.70869200	5.45183300
7.46681588	2.70869200	5.45183300
7.60015188	2.66501600	5.45183300
7.73348787	2.66501600	5.53857000
7.86682387	2.66501600	5.53857000
8.00015987	2.66501600	5.62500000
8.13349587	2.66501600	5.62500000
8.26683186	2.66501600	5.62500000
8.40016786	2.66501600	5.71143000
8.53350386	2.66501600	5.71143000
8.66683986	2.66501600	5.71143000
8.80017586	2.66501600	5.79816700
8.93351185	2.70869200	5.79816700
9.06684785	2.70869200	5.79816700
9.20018385	2.75236800	5.79816700
9.33351985	2.75236800	5.79816700
9.46685584	2.79604500	5.88459600
9.60019184	2.79604500	5.88459600
9.73352784	2.83972100	5.88459600
9.86686384	2.88339700	5.97102600
10.00019984	2.88339700	5.97102600
10.13353583	2.92707300	6.05776300
10.26687183	2.97074900	6.05776300
10.40020783	3.01442600	6.05776300
10.53354383	3.01442600	6.05776300
10.66687983	3.05825500	6.14419300
10.80021582	3.10193200	6.14419300
10.93355182	3.10193200	6.14419300
11.06688782	3.18928400	6.23062200
11.20022382	3.18928400	6.23062200
11.33355981	3.23296000	6.23062200
11.46689581	3.27663600	6.23062200
11.60023181	3.32031300	6.31736000
11.73356781	3.36398900	6.31736000
11.86690381	3.36398900	6.31736000
12.00023980	3.40766500	6.31736000
12.13357580	3.45134100	6.40379000
12.26691180	3.49501700	6.40379000
12.40024780	3.49501700	6.49021900
12.53358379	3.53869300	6.49021900
12.66691979	3.53869300	6.49021900
12.80025579	3.58252300	6.57695600
12.93359179	3.58252300	6.57695600
13.06692779	3.62619900	6.57695600
13.20026378	3.58252300	6.57695600
13.33359978	3.62619900	6.66338600
13.46693578	3.62619900	6.66338600
13.60027178	3.62619900	6.75012300
13.73360778	3.66987600	6.75012300
13.86694377	3.66987600	6.75012300
14.00027977	3.62619900	6.75012300
14.13361577	3.62619900	6.83655300
14.26695177	3.62619900	6.83655300
14.40028776	3.62619900	6.83655300
14.53362376	3.53869300	6.92298200
14.66695976	3.58252300	6.92298200
14.80029576	3.53869300	6.92298200
14.93363176	3.53869300	6.92298200
15.06696775	3.49501700	7.00971900
15.20030375	3.49501700	7.00971900
15.33363975	3.45134100	7.09614900
15.46697575	3.40766500	7.09614900
15.60031174	3.36398900	7.09614900
15.73364774	3.32031300	7.09614900
15.86698374	3.32031300	7.18257900
16.00031974	3.27663600	7.18257900
16.13365574	3.23296000	7.18257900
16.26699173	3.23296000	7.26931600
16.40032773	3.18928400	7.26931600
16.53366373	3.14560800	7.26931600
16.66699973	3.05825500	7.26931600
