Frekvens	Kanal A	Kanal B
(ms)	(V)	(V)

0.00000000	3.27663600	4.93264000
0.13333600	3.27663600	4.93264000
0.26667200	3.23296000	4.93264000
0.40000799	3.18928400	4.93264000
0.53334399	3.18928400	5.01907000
0.66667999	3.18928400	5.01907000
0.80001599	3.14560800	5.01907000
0.93335198	3.14560800	5.10580700
1.06668798	3.10193200	5.10580700
1.20002398	3.10193200	5.19223700
1.33335998	3.10193200	5.19223700
1.46669598	3.10193200	5.19223700
1.60003197	3.05825500	5.19223700
1.73336797	3.05825500	5.19223700
1.86670397	3.01442600	5.27866600
2.00003997	2.97074900	5.27866600
2.13337597	2.97074900	5.36540400
2.26671196	2.97074900	5.36540400
2.40004796	2.97074900	5.36540400
2.53338396	2.97074900	5.45183300
2.66671996	2.92707300	5.45183300
2.80005595	2.92707300	5.45183300
2.93339195	2.92707300	5.53857000
3.06672795	2.92707300	5.53857000
3.20006395	2.92707300	5.53857000
3.33339995	2.88339700	5.53857000
3.46673594	2.92707300	5.53857000
3.60007194	2.88339700	5.62500000
3.73340794	2.92707300	5.62500000
3.86674394	2.88339700	5.62500000
4.00007993	2.88339700	5.71143000
4.13341593	2.88339700	5.71143000
4.26675193	2.88339700	5.71143000
4.40008793	2.92707300	5.79816700
4.53342393	2.92707300	5.79816700
4.66675992	2.92707300	5.88459600
4.80009592	2.92707300	5.88459600
4.93343192	2.92707300	5.88459600
5.06676792	2.92707300	5.88459600
5.20010391	2.97074900	5.97102600
5.33343991	2.97074900	5.97102600
5.46677591	2.97074900	5.97102600
5.60011191	3.01442600	5.97102600
5.73344791	3.01442600	6.05776300
5.86678390	3.05825500	6.05776300
6.00011990	3.10193200	6.05776300
6.13345590	3.10193200	6.05776300
6.26679190	3.10193200	6.14419300
6.40012790	3.14560800	6.14419300
6.53346389	3.14560800	6.23062200
6.66679989	3.18928400	6.23062200
6.80013589	3.18928400	6.23062200
6.93347189	3.23296000	6.31736000
7.06680788	3.23296000	6.31736000
7.20014388	3.27663600	6.31736000
7.33347988	3.23296000	6.40379000
7.46681588	3.27663600	6.40379000
7.60015188	3.27663600	6.40379000
7.73348787	3.32031300	6.49021900
7.86682387	3.32031300	6.49021900
8.00015987	3.36398900	6.49021900
8.13349587	3.36398900	6.49021900
8.26683186	3.32031300	6.57695600
8.40016786	3.36398900	6.57695600
8.53350386	3.36398900	6.57695600
8.66683986	3.36398900	6.66338600
8.80017586	3.36398900	6.66338600
8.93351185	3.40766500	6.66338600
9.06684785	3.40766500	6.75012300
9.20018385	3.40766500	6.75012300
9.33351985	3.40766500	6.83655300
9.46685584	3.40766500	6.75012300
9.60019184	3.40766500	6.83655300
9.73352784	3.40766500	6.83655300
9.86686384	3.40766500	6.83655300
10.00019984	3.36398900	6.92298200
10.13353583	3.40766500	6.92298200
10.26687183	3.40766500	6.92298200
10.40020783	3.40766500	7.00971900
10.53354383	3.36398900	7.00971900
10.66687983	3.40766500	7.00971900
10.80021582	3.36398900	7.09614900
10.93355182	3.36398900	7.09614900
11.06688782	3.32031300	7.09614900
11.20022382	3.32031300	7.09614900
11.33355981	3.27663600	7.18257900
11.46689581	3.27663600	7.18257900
11.60023181	3.23296000	7.26931600
11.73356781	3.23296000	7.26931600
11.86690381	3.23296000	7.26931600
12.00023980	3.18928400	7.26931600
12.13357580	3.14560800	7.35574500
12.26691180	3.14560800	7.35574500
12.40024780	3.14560800	7.35574500
12.53358379	3.10193200	7.44217500
12.66691979	3.05825500	7.44217500
12.80025579	3.10193200	7.44217500
12.93359179	3.05825500	7.44217500
13.06692779	3.05825500	7.52891300
13.20026378	3.01442600	7.52891300
13.33359978	2.97074900	7.52891300
13.46693578	2.97074900	7.61534200
13.60027178	2.97074900	7.61534200
13.73360778	2.92707300	7.61534200
13.86694377	2.97074900	7.70177200
14.00027977	2.92707300	7.70177200
14.13361577	2.88339700	7.70177200
14.26695177	2.88339700	7.78850900
14.40028776	2.88339700	7.78850900
14.53362376	2.88339700	7.78850900
14.66695976	2.83972100	7.87493800
14.80029576	2.83972100	7.87493800
14.93363176	2.83972100	7.87493800
15.06696775	2.83972100	7.87493800
15.20030375	2.83972100	7.96167600
15.33363975	2.83972100	7.96167600
15.46697575	2.83972100	7.96167600
15.60031174	2.83972100	8.04810500
15.73364774	2.83972100	8.04810500
15.86698374	2.83972100	8.13453500
16.00031974	2.83972100	8.13453500
16.13365574	2.88339700	8.13453500
16.26699173	2.83972100	8.13453500
16.40032773	2.83972100	8.22127200
16.53366373	2.83972100	8.22127200
16.66699973	2.83972100	8.22127200
