Frekvens	Kanal A	Kanal B
(s)	(V)	(V)

0.00000000	1.44162200	3.46149100
0.00013334	1.44162200	3.46149100
0.00026667	1.39794500	3.46149100
0.00040001	1.44162200	3.54792100
0.00053334	1.44162200	3.54792100
0.00066668	1.39794500	3.63465800
0.00080002	1.44162200	3.63465800
0.00093335	1.44162200	3.63465800
0.00106669	1.44162200	3.63465800
0.00120002	1.48529800	3.72108800
0.00133336	1.48529800	3.72108800
0.00146670	1.48529800	3.80751700
0.00160003	1.48529800	3.80751700
0.00173337	1.48529800	3.80751700
0.00186670	1.52912800	3.80751700
0.00200004	1.52912800	3.89425400
0.00213338	1.57280400	3.89425400
0.00226671	1.61648000	3.89425400
0.00240005	1.61648000	3.98068400
0.00253338	1.66015600	3.98068400
0.00266672	1.66015600	3.98068400
0.00280006	1.70383200	4.06711400
0.00293339	1.70383200	4.06711400
0.00306673	1.74750900	4.06711400
0.00320006	1.79118500	4.15385100
0.00333340	1.79118500	4.15385100
0.00346674	1.83486100	4.15385100
0.00360007	1.87853700	4.15385100
0.00373341	1.87853700	4.24028100
0.00386674	1.92221300	4.24028100
0.00400008	1.92221300	4.24028100
0.00413342	1.92221300	4.32671000
0.00426675	1.96588900	4.32671000
0.00440009	2.00956600	4.41344700
0.00453342	2.00956600	4.41344700
0.00466676	2.00956600	4.41344700
0.00480010	2.05339600	4.41344700
0.00493343	2.05339600	4.41344700
0.00506677	2.05339600	4.49987700
0.00520010	2.05339600	4.49987700
0.00533344	2.09707200	4.49987700
0.00546678	2.05339600	4.49987700
0.00560011	2.09707200	4.58661400
0.00573345	2.09707200	4.67304400
0.00586678	2.09707200	4.67304400
0.00600012	2.05339600	4.67304400
0.00613346	2.05339600	4.67304400
0.00626679	2.05339600	4.75947300
0.00640013	2.05339600	4.75947300
0.00653346	2.00956600	4.75947300
0.00666680	2.00956600	4.75947300
0.00680014	1.96588900	4.84621000
0.00693347	1.96588900	4.84621000
0.00706681	1.96588900	4.84621000
0.00720014	1.92221300	4.93264000
0.00733348	1.92221300	4.93264000
0.00746682	1.87853700	4.93264000
0.00760015	1.83486100	5.01907000
0.00773349	1.83486100	5.01907000
0.00786682	1.79118500	5.01907000
0.00800016	1.83486100	5.10580700
0.00813350	1.79118500	5.10580700
0.00826683	1.74750900	5.10580700
0.00840017	1.70383200	5.19223700
0.00853350	1.66015600	5.19223700
0.00866684	1.66015600	5.19223700
0.00880018	1.61648000	5.27866600
0.00893351	1.57280400	5.27866600
0.00906685	1.57280400	5.27866600
0.00920018	1.52912800	5.36540400
0.00933352	1.52912800	5.36540400
0.00946686	1.52912800	5.36540400
0.00960019	1.52912800	5.36540400
0.00973353	1.48529800	5.45183300
0.00986686	1.48529800	5.45183300
0.01000020	1.44162200	5.45183300
0.01013354	1.44162200	5.53857000
0.01026687	1.39794500	5.53857000
0.01040021	1.39794500	5.53857000
0.01053354	1.39794500	5.53857000
0.01066688	1.44162200	5.62500000
0.01080022	1.44162200	5.62500000
0.01093355	1.39794500	5.62500000
0.01106689	1.39794500	5.71143000
0.01120022	1.39794500	5.71143000
0.01133356	1.44162200	5.71143000
