Frekvens	Kanal A	Kanal B
(ms)	(V)	(V)

0.00000000	3.45134100	2.85556100
0.13333600	3.36398900	2.85556100
0.26667200	3.32031300	2.85556100
0.40000799	3.23296000	2.76913100
0.53334399	3.14560800	2.76913100
0.66667999	3.05825500	2.76913100
0.80001599	2.92707300	2.76913100
0.93335198	2.83972100	2.68270200
1.06668798	2.75236800	2.68270200
1.20002398	2.62134000	2.68270200
1.33335998	2.44648100	2.59596500
1.46669598	2.31545300	2.59596500
1.60003197	2.22810000	2.59596500
1.73336797	2.09707200	2.59596500
1.86670397	1.96588900	2.50953500
2.00003997	1.87853700	2.50953500
2.13337597	1.79118500	2.50953500
2.26671196	1.66015600	2.42310500
2.40004796	1.57280400	2.42310500
2.53338396	1.52912800	2.42310500
2.66671996	1.48529800	2.33636800
2.80005595	1.44162200	2.33636800
2.93339195	1.39794500	2.33636800
3.06672795	1.35426900	2.24993800
3.20006395	1.31059300	2.24993800
3.33339995	1.35426900	2.24993800
3.46673594	1.31059300	2.16320100
3.60007194	1.35426900	2.16320100
3.73340794	1.39794500	2.16320100
3.86674394	1.44162200	2.16320100
4.00007993	1.48529800	2.07677200
4.13341593	1.52912800	2.07677200
4.26675193	1.61648000	2.07677200
4.40008793	1.66015600	1.99034200
4.53342393	1.74750900	1.99034200
4.66675992	1.83486100	1.99034200
4.80009592	1.92221300	1.90360500
4.93343192	2.00956600	1.90360500
5.06676792	2.14074800	1.81717500
5.20010391	2.27177700	1.81717500
5.33343991	2.35912900	1.81717500
5.46677591	2.49015700	1.81717500
5.60011191	2.62134000	1.81717500
5.73344791	2.70869200	1.73074600
5.86678390	2.79604500	1.73074600
6.00011990	2.92707300	1.73074600
6.13345590	3.01442600	1.73074600
6.26679190	3.14560800	1.64400800
6.40012790	3.18928400	1.64400800
6.53346389	3.27663600	1.55757900
6.66679989	3.36398900	1.55757900
6.80013589	3.45134100	1.55757900
6.93347189	3.49501700	1.55757900
7.06680788	3.58252300	1.47114900
7.20014388	3.58252300	1.47114900
7.33347988	3.66987600	1.47114900
7.46681588	3.66987600	1.47114900
7.60015188	3.66987600	1.38441200
7.73348787	3.66987600	1.38441200
7.86682387	3.66987600	1.29798200
8.00015987	3.66987600	1.29798200
8.13349587	3.62619900	1.29798200
8.26683186	3.58252300	1.29798200
8.40016786	3.58252300	1.21155300
8.53350386	3.49501700	1.21155300
8.66683986	3.45134100	1.21155300
8.80017586	3.36398900	1.21155300
8.93351185	3.27663600	1.12481500
9.06684785	3.18928400	1.12481500
9.20018385	3.10193200	1.03838600
9.33351985	3.05825500	1.03838600
9.46685584	2.92707300	1.03838600
9.60019184	2.83972100	1.03838600
9.73352784	2.70869200	0.95164860
9.86686384	2.62134000	0.95164860
10.00019984	2.53383400	0.95164860
10.13353583	2.44648100	0.86521900
10.26687183	2.31545300	0.86521900
10.40020783	2.22810000	0.77878930
10.53354383	2.14074800	0.77878930
10.66687983	2.05339600	0.77878930
10.80021582	1.96588900	0.77878930
10.93355182	1.92221300	0.69205220
11.06688782	1.83486100	0.69205220
11.20022382	1.79118500	0.69205220
11.33355981	1.70383200	0.69205220
11.46689581	1.61648000	0.60562250
11.60023181	1.52912800	0.60562250
11.73356781	1.48529800	0.51919290
11.86690381	1.44162200	0.60562250
12.00023980	1.44162200	0.51919290
12.13357580	1.39794500	0.51919290
12.26691180	1.39794500	0.43245570
12.40024780	1.35426900	0.43245570
12.53358379	1.35426900	0.43245570
12.66691979	1.35426900	0.43245570
12.80025579	1.35426900	0.34602610
12.93359179	1.39794500	0.34602610
13.06692779	1.44162200	0.34602610
13.20026378	1.44162200	0.25959650
13.33359978	1.48529800	0.25959650
13.46693578	1.48529800	0.25959650
13.60027178	1.57280400	0.17285930
13.73360778	1.61648000	0.17285930
13.86694377	1.70383200	0.17285930
14.00027977	1.74750900	0.08642963
14.13361577	1.87853700	0.08642963
14.26695177	1.92221300	0.08642963
14.40028776	2.00956600	0.08642963
14.53362376	2.09707200	0.08642963
14.66695976	2.14074800	0.08642963
14.80029576	2.14074800	0.17285930
14.93363176	2.14074800	0.17285930
15.06696775	2.05339600	0.17285930
15.20030375	2.05339600	0.17285930
15.33363975	2.00956600	0.25959650
15.46697575	1.92221300	0.25959650
15.60031174	1.83486100	0.25959650
15.73364774	1.79118500	0.25959650
15.86698374	1.70383200	0.34602610
16.00031974	1.66015600	0.34602610
16.13365574	1.61648000	0.34602610
16.26699173	1.52912800	0.43245570
16.40032773	1.48529800	0.43245570
16.53366373	1.44162200	0.43245570
16.66699973	1.44162200	0.51919290
