Frekvens	Kanal A	Kanal B
(ms)	(V)	(V)

0.00000000	1.79118500	9.77885100
0.13333600	1.79118500	9.69242100
0.26667200	1.79118500	9.69242100
0.40000799	1.79118500	9.60568400
0.53334399	1.83486100	9.60568400
0.66667999	1.83486100	9.60568400
0.80001599	1.83486100	9.60568400
0.93335198	1.87853700	9.51925500
1.06668798	1.83486100	9.51925500
1.20002398	1.87853700	9.51925500
1.33335998	1.92221300	9.51925500
1.46669598	1.87853700	9.43282500
1.60003197	1.92221300	9.43282500
1.73336797	1.96588900	9.34608700
1.86670397	1.96588900	9.34608700
2.00003997	2.00956600	9.34608700
2.13337597	2.05339600	9.34608700
2.26671196	2.05339600	9.25965800
2.40004796	2.05339600	9.25965800
2.53338396	2.09707200	9.25965800
2.66671996	2.09707200	9.17322800
2.80005595	2.14074800	9.17322800
2.93339195	2.18442400	9.17322800
3.06672795	2.18442400	9.08649100
3.20006395	2.22810000	9.08649100
3.33339995	2.22810000	9.08649100
3.46673594	2.22810000	9.00006100
3.60007194	2.22810000	9.00006100
3.73340794	2.27177700	9.00006100
3.86674394	2.27177700	9.00006100
4.00007993	2.27177700	8.91363100
4.13341593	2.31545300	8.91363100
4.26675193	2.27177700	8.91363100
4.40008793	2.31545300	8.91363100
4.53342393	2.31545300	8.82689500
4.66675992	2.31545300	8.82689500
4.80009592	2.31545300	8.74046500
4.93343192	2.31545300	8.74046500
5.06676792	2.31545300	8.74046500
5.20010391	2.31545300	8.65372800
5.33343991	2.27177700	8.65372800
5.46677591	2.27177700	8.65372800
5.60011191	2.31545300	8.65372800
5.73344791	2.31545300	8.56729800
5.86678390	2.27177700	8.56729800
6.00011990	2.27177700	8.48086800
6.13345590	2.27177700	8.48086800
6.26679190	2.27177700	8.48086800
6.40012790	2.27177700	8.48086800
6.53346389	2.22810000	8.39413200
6.66679989	2.22810000	8.39413200
6.80013589	2.22810000	8.39413200
6.93347189	2.18442400	8.30770200
7.06680788	2.14074800	8.30770200
7.20014388	2.14074800	8.30770200
7.33347988	2.09707200	8.30770200
7.46681588	2.09707200	8.22127200
7.60015188	2.09707200	8.22127200
7.73348787	2.09707200	8.22127200
7.86682387	2.05339600	8.13453500
8.00015987	2.00956600	8.13453500
8.13349587	2.00956600	8.13453500
8.26683186	2.00956600	8.04810500
8.40016786	1.96588900	8.04810500
8.53350386	1.92221300	8.04810500
8.66683986	1.87853700	7.96167600
8.80017586	1.87853700	7.96167600
8.93351185	1.83486100	7.96167600
9.06684785	1.79118500	7.96167600
9.20018385	1.70383200	7.87493800
9.33351985	1.70383200	7.87493800
9.46685584	1.66015600	7.78850900
9.60019184	1.61648000	7.78850900
9.73352784	1.57280400	7.78850900
9.86686384	1.52912800	7.78850900
10.00019984	1.52912800	7.70177200
10.13353583	1.48529800	7.70177200
10.26687183	1.48529800	7.70177200
10.40020783	1.44162200	7.61534200
10.53354383	1.44162200	7.61534200
10.66687983	1.39794500	7.52891300
10.80021582	1.39794500	7.52891300
10.93355182	1.35426900	7.52891300
11.06688782	1.35426900	7.52891300
11.20022382	1.26691700	7.44217500
11.33355981	1.26691700	7.44217500
11.46689581	1.31059300	7.44217500
11.60023181	1.26691700	7.44217500
11.73356781	1.26691700	7.35574500
11.86690381	1.26691700	7.35574500
12.00023980	1.26691700	7.26931600
12.13357580	1.26691700	7.26931600
12.26691180	1.26691700	7.26931600
12.40024780	1.26691700	7.26931600
12.53358379	1.31059300	7.18257900
12.66691979	1.31059300	7.18257900
12.80025579	1.26691700	7.18257900
12.93359179	1.31059300	7.09614900
13.06692779	1.31059300	7.09614900
13.20026378	1.35426900	7.00971900
13.33359978	1.39794500	7.09614900
13.46693578	1.39794500	7.00971900
13.60027178	1.44162200	7.00971900
13.73360778	1.48529800	6.92298200
13.86694377	1.52912800	6.92298200
14.00027977	1.57280400	6.92298200
14.13361577	1.57280400	6.83655300
14.26695177	1.61648000	6.92298200
14.40028776	1.61648000	6.83655300
14.53362376	1.61648000	6.75012300
14.66695976	1.66015600	6.75012300
14.80029576	1.66015600	6.75012300
14.93363176	1.74750900	6.75012300
15.06696775	1.79118500	6.75012300
15.20030375	1.83486100	6.66338600
15.33363975	1.87853700	6.66338600
15.46697575	1.92221300	6.66338600
15.60031174	2.00956600	6.57695600
15.73364774	2.00956600	6.57695600
15.86698374	2.00956600	6.49021900
16.00031974	2.05339600	6.49021900
16.13365574	2.09707200	6.49021900
16.26699173	2.09707200	6.49021900
16.40032773	2.14074800	6.40379000
16.53366373	2.18442400	6.40379000
16.66699973	2.18442400	6.40379000
