Frekvens	Kanal A	Kanal B
(ms)	(V)	(V)

0.00000000	2.00956600	4.49987700
0.13333600	1.92221300	4.49987700
0.26667200	1.87853700	4.41344700
0.40000799	1.83486100	4.41344700
0.53334399	1.79118500	4.41344700
0.66667999	1.74750900	4.32671000
0.80001599	1.70383200	4.32671000
0.93335198	1.70383200	4.32671000
1.06668798	1.61648000	4.32671000
1.20002398	1.61648000	4.32671000
1.33335998	1.57280400	4.24028100
1.46669598	1.52912800	4.24028100
1.60003197	1.48529800	4.15385100
1.73336797	1.44162200	4.15385100
1.86670397	1.39794500	4.15385100
2.00003997	1.31059300	4.06711400
2.13337597	1.31059300	4.06711400
2.26671196	1.31059300	4.06711400
2.40004796	1.26691700	3.98068400
2.53338396	1.26691700	3.98068400
2.66671996	1.22324100	3.98068400
2.80005595	1.22324100	3.98068400
2.93339195	1.22324100	3.89425400
3.06672795	1.22324100	3.89425400
3.20006395	1.26691700	3.89425400
3.33339995	1.26691700	3.80751700
3.46673594	1.26691700	3.80751700
3.60007194	1.26691700	3.80751700
3.73340794	1.31059300	3.72108800
3.86674394	1.39794500	3.72108800
4.00007993	1.44162200	3.72108800
4.13341593	1.48529800	3.72108800
4.26675193	1.57280400	3.63465800
4.40008793	1.61648000	3.63465800
4.53342393	1.70383200	3.63465800
4.66675992	1.79118500	3.54792100
4.80009592	1.87853700	3.54792100
4.93343192	1.96588900	3.54792100
5.06676792	2.00956600	3.46149100
5.20010391	2.09707200	3.46149100
5.33343991	2.18442400	3.46149100
5.46677591	2.22810000	3.37506200
5.60011191	2.31545300	3.37506200
5.73344791	2.35912900	3.37506200
5.86678390	2.44648100	3.37506200
6.00011990	2.57766400	3.28832400
6.13345590	2.66501600	3.28832400
6.26679190	2.70869200	3.28832400
6.40012790	2.79604500	3.20189500
6.53346389	2.88339700	3.20189500
6.66679989	2.92707300	3.20189500
6.80013589	3.01442600	3.20189500
6.93347189	3.10193200	3.11515700
7.06680788	3.10193200	3.11515700
7.20014388	3.18928400	3.11515700
7.33347988	3.27663600	3.02872800
7.46681588	3.27663600	3.02872800
7.60015188	3.32031300	3.02872800
7.73348787	3.32031300	2.94229800
7.86682387	3.32031300	2.94229800
8.00015987	3.36398900	2.94229800
8.13349587	3.36398900	2.85556100
8.26683186	3.36398900	2.85556100
8.40016786	3.32031300	2.85556100
8.53350386	3.36398900	2.76913100
8.66683986	3.27663600	2.76913100
8.80017586	3.27663600	2.76913100
8.93351185	3.14560800	2.76913100
9.06684785	3.14560800	2.68270200
9.20018385	3.05825500	2.68270200
9.33351985	3.01442600	2.59596500
9.46685584	2.92707300	2.59596500
9.60019184	2.88339700	2.59596500
9.73352784	2.75236800	2.59596500
9.86686384	2.70869200	2.50953500
10.00019984	2.62134000	2.50953500
10.13353583	2.53383400	2.50953500
10.26687183	2.40280500	2.42310500
10.40020783	2.31545300	2.42310500
10.53354383	2.18442400	2.42310500
10.66687983	2.05339600	2.42310500
10.80021582	1.96588900	2.33636800
10.93355182	1.83486100	2.33636800
11.06688782	1.74750900	2.33636800
11.20022382	1.70383200	2.24993800
11.33355981	1.57280400	2.24993800
11.46689581	1.48529800	2.24993800
11.60023181	1.44162200	2.16320100
11.73356781	1.39794500	2.16320100
11.86690381	1.31059300	2.16320100
12.00023980	1.31059300	2.16320100
12.13357580	1.31059300	2.07677200
12.26691180	1.26691700	2.07677200
12.40024780	1.26691700	2.07677200
12.53358379	1.26691700	1.99034200
12.66691979	1.31059300	1.99034200
12.80025579	1.35426900	1.90360500
12.93359179	1.39794500	1.90360500
13.06692779	1.44162200	1.90360500
13.20026378	1.52912800	1.90360500
13.33359978	1.61648000	1.81717500
13.46693578	1.66015600	1.81717500
13.60027178	1.79118500	1.81717500
13.73360778	1.87853700	1.81717500
13.86694377	2.00956600	1.73074600
14.00027977	2.09707200	1.73074600
14.13361577	2.18442400	1.64400800
14.26695177	2.27177700	1.64400800
14.40028776	2.40280500	1.64400800
14.53362376	2.53383400	1.64400800
14.66695976	2.57766400	1.55757900
14.80029576	2.66501600	1.55757900
14.93363176	2.79604500	1.55757900
15.06696775	2.88339700	1.55757900
15.20030375	2.97074900	1.47114900
15.33363975	3.05825500	1.47114900
15.46697575	3.14560800	1.38441200
15.60031174	3.18928400	1.38441200
15.73364774	3.27663600	1.38441200
15.86698374	3.32031300	1.38441200
16.00031974	3.32031300	1.29798200
16.13365574	3.32031300	1.29798200
16.26699173	3.40766500	1.21155300
16.40032773	3.40766500	1.29798200
16.53366373	3.36398900	1.21155300
16.66699973	3.40766500	1.21155300
