Frekvens	Kanal A	Kanal B
(s)	(V)	(V)

0.00000000	4.28149600	3.20189500
0.00013334	4.23782000	3.20189500
0.00026667	4.19414400	3.20189500
0.00040001	4.10679100	3.28832400
0.00053334	4.06296200	3.28832400
0.00066668	3.97560900	3.28832400
0.00080002	3.93193300	3.37506200
0.00093335	3.84458000	3.37506200
0.00106669	3.71355200	3.37506200
0.00120002	3.66987600	3.37506200
0.00133336	3.58252300	3.46149100
0.00146670	3.49501700	3.46149100
0.00160003	3.40766500	3.46149100
0.00173337	3.36398900	3.54792100
0.00186670	3.23296000	3.54792100
0.00200004	3.14560800	3.54792100
0.00213338	3.05825500	3.54792100
0.00226671	3.01442600	3.63465800
0.00240005	2.88339700	3.63465800
0.00253338	2.83972100	3.72108800
0.00266672	2.75236800	3.72108800
0.00280006	2.70869200	3.72108800
0.00293339	2.66501600	3.80751700
0.00306673	2.57766400	3.80751700
0.00320006	2.57766400	3.80751700
0.00333340	2.53383400	3.80751700
0.00346674	2.49015700	3.89425400
0.00360007	2.49015700	3.89425400
0.00373341	2.49015700	3.98068400
0.00386674	2.49015700	3.98068400
0.00400008	2.49015700	3.98068400
0.00413342	2.53383400	4.06711400
0.00426675	2.53383400	4.06711400
0.00440009	2.57766400	4.06711400
0.00453342	2.62134000	4.15385100
0.00466676	2.66501600	4.15385100
0.00480010	2.70869200	4.15385100
0.00493343	2.75236800	4.15385100
0.00506677	2.83972100	4.24028100
0.00520010	2.88339700	4.24028100
0.00533344	2.97074900	4.24028100
0.00546678	3.05825500	4.24028100
0.00560011	3.10193200	4.32671000
0.00573345	3.18928400	4.32671000
0.00586678	3.27663600	4.32671000
0.00600012	3.32031300	4.41344700
0.00613346	3.40766500	4.41344700
0.00626679	3.53869300	4.41344700
0.00640013	3.58252300	4.41344700
0.00653346	3.66987600	4.49987700
0.00666680	3.71355200	4.49987700
0.00680014	3.80090400	4.49987700
0.00693347	3.88825700	4.58661400
0.00706681	3.97560900	4.58661400
0.00720014	4.01928500	4.67304400
0.00733348	4.10679100	4.67304400
0.00746682	4.15046700	4.67304400
0.00760015	4.23782000	4.67304400
0.00773349	4.28149600	4.75947300
0.00786682	4.32517200	4.75947300
0.00800016	4.32517200	4.84621000
0.00813350	4.36884800	4.84621000
0.00826683	4.41252500	4.84621000
0.00840017	4.45620100	4.93264000
0.00853350	4.41252500	4.84621000
0.00866684	4.45620100	4.93264000
0.00880018	4.45620100	4.93264000
0.00893351	4.41252500	4.93264000
0.00906685	4.41252500	5.01907000
0.00920018	4.41252500	5.01907000
0.00933352	4.32517200	5.01907000
0.00946686	4.32517200	5.10580700
0.00960019	4.28149600	5.10580700
0.00973353	4.19414400	5.10580700
0.00986686	4.15046700	5.10580700
0.01000020	4.06296200	5.19223700
0.01013354	4.01928500	5.19223700
0.01026687	4.01928500	5.27866600
0.01040021	3.93193300	5.27866600
0.01053354	3.80090400	5.27866600
0.01066688	3.75722800	5.27866600
0.01080022	3.66987600	5.36540400
0.01093355	3.58252300	5.36540400
0.01106689	3.49501700	5.45183300
0.01120022	3.40766500	5.45183300
0.01133356	3.32031300	5.45183300
