Frekvens	Kanal A	Kanal B
(ms)	(V)	(V)

0.00000000	3.88825700	0.34602610
0.13333600	3.97560900	0.34602610
0.26667200	4.01928500	0.34602610
0.40000799	4.01928500	0.34602610
0.53334399	4.06296200	0.25959650
0.66667999	4.10679100	0.25959650
0.80001599	4.10679100	0.17285930
0.93335198	4.15046700	0.17285930
1.06668798	4.15046700	0.17285930
1.20002398	4.15046700	0.17285930
1.33335998	4.06296200	0.08642963
1.46669598	4.10679100	0.08642963
1.60003197	4.01928500	0.08642963
1.73336797	4.01928500	0.08642963
1.86670397	3.97560900	0.08642963
2.00003997	3.93193300	0.08642963
2.13337597	3.93193300	0.17285930
2.26671196	3.93193300	0.17285930
2.40004796	3.97560900	0.25959650
2.53338396	3.97560900	0.25959650
2.66671996	4.01928500	0.25959650
2.80005595	4.01928500	0.34602610
2.93339195	4.01928500	0.34602610
3.06672795	4.06296200	0.34602610
3.20006395	4.10679100	0.43245570
3.33339995	4.10679100	0.43245570
3.46673594	4.10679100	0.43245570
3.60007194	4.15046700	0.43245570
3.73340794	4.15046700	0.43245570
3.86674394	4.15046700	0.51919290
4.00007993	4.19414400	0.51919290
4.13341593	4.19414400	0.51919290
4.26675193	4.15046700	0.60562250
4.40008793	4.19414400	0.60562250
4.53342393	4.19414400	0.60562250
4.66675992	4.19414400	0.69205220
4.80009592	4.19414400	0.69205220
4.93343192	4.19414400	0.69205220
5.06676792	4.19414400	0.77878930
5.20010391	4.19414400	0.77878930
5.33343991	4.15046700	0.77878930
5.46677591	4.10679100	0.86521900
5.60011191	4.15046700	0.86521900
5.73344791	4.10679100	0.86521900
5.86678390	4.06296200	0.86521900
6.00011990	4.01928500	0.95164860
6.13345590	3.97560900	0.95164860
6.26679190	3.97560900	1.03838600
6.40012790	3.88825700	1.03838600
6.53346389	3.88825700	1.03838600
6.66679989	3.84458000	1.03838600
6.80013589	3.75722800	1.12481500
6.93347189	3.71355200	1.12481500
7.06680788	3.66987600	1.21155300
7.20014388	3.58252300	1.12481500
7.33347988	3.53869300	1.21155300
7.46681588	3.49501700	1.21155300
7.60015188	3.45134100	1.21155300
7.73348787	3.32031300	1.29798200
7.86682387	3.27663600	1.29798200
8.00015987	3.23296000	1.38441200
8.13349587	3.14560800	1.38441200
8.26683186	3.10193200	1.38441200
8.40016786	3.01442600	1.38441200
8.53350386	2.92707300	1.47114900
8.66683986	2.88339700	1.47114900
8.80017586	2.83972100	1.47114900
8.93351185	2.79604500	1.55757900
9.06684785	2.79604500	1.55757900
9.20018385	2.75236800	1.55757900
9.33351985	2.70869200	1.64400800
9.46685584	2.70869200	1.64400800
9.60019184	2.70869200	1.64400800
9.73352784	2.70869200	1.73074600
9.86686384	2.70869200	1.73074600
10.00019984	2.75236800	1.73074600
10.13353583	2.75236800	1.73074600
10.26687183	2.75236800	1.73074600
10.40020783	2.79604500	1.81717500
10.53354383	2.83972100	1.81717500
10.66687983	2.88339700	1.81717500
10.80021582	2.92707300	1.90360500
10.93355182	3.01442600	1.90360500
11.06688782	3.10193200	1.99034200
11.20022382	3.14560800	1.90360500
11.33355981	3.23296000	1.99034200
11.46689581	3.27663600	1.99034200
11.60023181	3.36398900	2.07677200
11.73356781	3.40766500	2.07677200
11.86690381	3.45134100	2.07677200
12.00023980	3.53869300	2.16320100
12.13357580	3.58252300	2.16320100
12.26691180	3.66987600	2.16320100
12.40024780	3.71355200	2.16320100
12.53358379	3.80090400	2.24993800
12.66691979	3.84458000	2.24993800
12.80025579	3.88825700	2.24993800
12.93359179	3.93193300	2.33636800
13.06692779	3.97560900	2.33636800
13.20026378	4.01928500	2.33636800
13.33359978	4.01928500	2.42310500
13.46693578	4.06296200	2.42310500
13.60027178	4.10679100	2.42310500
13.73360778	4.10679100	2.50953500
13.86694377	4.10679100	2.50953500
14.00027977	4.15046700	2.50953500
14.13361577	4.10679100	2.50953500
14.26695177	4.10679100	2.59596500
14.40028776	4.06296200	2.59596500
14.53362376	4.06296200	2.59596500
14.66695976	4.01928500	2.68270200
14.80029576	3.97560900	2.68270200
14.93363176	3.93193300	2.68270200
15.06696775	3.93193300	2.76913100
15.20030375	3.84458000	2.76913100
15.33363975	3.80090400	2.76913100
15.46697575	3.75722800	2.85556100
15.60031174	3.71355200	2.85556100
15.73364774	3.62619900	2.85556100
15.86698374	3.53869300	2.94229800
16.00031974	3.49501700	2.94229800
16.13365574	3.40766500	2.94229800
16.26699173	3.36398900	2.94229800
16.40032773	3.27663600	3.02872800
16.53366373	3.18928400	3.02872800
16.66699973	3.18928400	3.11515700
