Frekvens	Kanal A	Kanal B
(ms)	(V)	(V)

0.00000000	3.23296000	5.53857000
0.13333600	3.18928400	5.53857000
0.26667200	3.18928400	5.53857000
0.40000799	3.14560800	5.45183300
0.53334399	3.18928400	5.45183300
0.66667999	3.14560800	5.45183300
0.80001599	3.10193200	5.36540400
0.93335198	3.10193200	5.36540400
1.06668798	3.14560800	5.36540400
1.20002398	3.05825500	5.27866600
1.33335998	3.05825500	5.27866600
1.46669598	3.01442600	5.27866600
1.60003197	3.01442600	5.27866600
1.73336797	3.01442600	5.19223700
1.86670397	2.97074900	5.19223700
2.00003997	2.97074900	5.19223700
2.13337597	2.97074900	5.10580700
2.26671196	2.97074900	5.10580700
2.40004796	2.92707300	5.10580700
2.53338396	2.92707300	5.01907000
2.66671996	2.92707300	5.01907000
2.80005595	2.88339700	5.01907000
2.93339195	2.88339700	4.93264000
3.06672795	2.88339700	4.93264000
3.20006395	2.83972100	4.93264000
3.33339995	2.88339700	4.93264000
3.46673594	2.83972100	4.93264000
3.60007194	2.79604500	4.84621000
3.73340794	2.79604500	4.84621000
3.86674394	2.79604500	4.84621000
4.00007993	2.79604500	4.75947300
4.13341593	2.79604500	4.75947300
4.26675193	2.75236800	4.75947300
4.40008793	2.79604500	4.67304400
4.53342393	2.75236800	4.67304400
4.66675992	2.79604500	4.67304400
4.80009592	2.79604500	4.58661400
4.93343192	2.75236800	4.58661400
5.06676792	2.79604500	4.58661400
5.20010391	2.79604500	4.49987700
5.33343991	2.83972100	4.49987700
5.46677591	2.79604500	4.49987700
5.60011191	2.79604500	4.49987700
5.73344791	2.83972100	4.41344700
5.86678390	2.88339700	4.41344700
6.00011990	2.88339700	4.32671000
6.13345590	2.88339700	4.32671000
6.26679190	2.88339700	4.32671000
6.40012790	2.92707300	4.32671000
6.53346389	2.92707300	4.24028100
6.66679989	2.97074900	4.24028100
6.80013589	2.97074900	4.24028100
6.93347189	2.97074900	4.15385100
7.06680788	3.01442600	4.15385100
7.20014388	3.05825500	4.15385100
7.33347988	3.05825500	4.15385100
7.46681588	3.10193200	4.06711400
7.60015188	3.10193200	4.06711400
7.73348787	3.14560800	4.06711400
7.86682387	3.14560800	3.98068400
8.00015987	3.18928400	3.98068400
8.13349587	3.23296000	3.98068400
8.26683186	3.23296000	3.89425400
8.40016786	3.23296000	3.89425400
8.53350386	3.23296000	3.89425400
8.66683986	3.23296000	3.89425400
8.80017586	3.32031300	3.80751700
8.93351185	3.27663600	3.80751700
9.06684785	3.32031300	3.72108800
9.20018385	3.32031300	3.72108800
9.33351985	3.36398900	3.72108800
9.46685584	3.36398900	3.72108800
9.60019184	3.40766500	3.63465800
9.73352784	3.40766500	3.63465800
9.86686384	3.45134100	3.63465800
10.00019984	3.45134100	3.54792100
10.13353583	3.40766500	3.54792100
10.26687183	3.45134100	3.46149100
10.40020783	3.40766500	3.54792100
10.53354383	3.45134100	3.46149100
10.66687983	3.45134100	3.46149100
10.80021582	3.40766500	3.46149100
10.93355182	3.40766500	3.37506200
11.06688782	3.36398900	3.37506200
11.20022382	3.40766500	3.28832400
11.33355981	3.40766500	3.28832400
11.46689581	3.36398900	3.28832400
11.60023181	3.36398900	3.20189500
11.73356781	3.32031300	3.20189500
11.86690381	3.32031300	3.20189500
12.00023980	3.32031300	3.20189500
12.13357580	3.27663600	3.11515700
12.26691180	3.27663600	3.11515700
12.40024780	3.23296000	3.11515700
12.53358379	3.18928400	3.02872800
12.66691979	3.14560800	3.02872800
12.80025579	3.14560800	3.02872800
12.93359179	3.14560800	2.94229800
13.06692779	3.10193200	2.94229800
13.20026378	3.05825500	2.94229800
13.33359978	3.05825500	2.94229800
13.46693578	2.97074900	2.85556100
13.60027178	2.97074900	2.85556100
13.73360778	2.97074900	2.85556100
13.86694377	2.92707300	2.76913100
14.00027977	2.88339700	2.76913100
14.13361577	2.88339700	2.76913100
14.26695177	2.88339700	2.76913100
14.40028776	2.88339700	2.68270200
14.53362376	2.88339700	2.68270200
14.66695976	2.83972100	2.68270200
14.80029576	2.88339700	2.59596500
14.93363176	2.83972100	2.59596500
15.06696775	2.83972100	2.59596500
15.20030375	2.83972100	2.59596500
15.33363975	2.88339700	2.50953500
15.46697575	2.88339700	2.50953500
15.60031174	2.88339700	2.50953500
15.73364774	2.88339700	2.42310500
15.86698374	2.92707300	2.42310500
16.00031974	2.92707300	2.42310500
16.13365574	2.97074900	2.33636800
16.26699173	3.01442600	2.24993800
16.40032773	3.01442600	2.33636800
16.53366373	3.01442600	2.24993800
16.66699973	3.10193200	2.24993800
