-0.76708198	0.00931964
-0.76694864	0.00931964
-0.76681530	0.00931964
-0.76668197	0.00931964
-0.76654863	0.00000000
-0.76641530	0.00931964
-0.76628196	-0.00931964
-0.76614862	0.00000000
-0.76601529	0.00000000
-0.76588195	0.00000000
-0.76574862	0.00931964
-0.76561528	0.00000000
-0.76548194	0.00000000
-0.76534861	0.00000000
-0.76521527	0.00000000
-0.76508194	-0.00931964
-0.76494860	-0.00931964
-0.76481526	0.00000000
-0.76468193	-0.00931964
-0.76454859	-0.00931964
-0.76441526	-0.00931964
-0.76428192	-0.01867003
-0.76414858	0.00000000
-0.76401525	-0.00931964
-0.76388191	-0.00931964
-0.76374858	-0.00931964
-0.76361524	-0.00931964
-0.76348190	-0.00931964
-0.76334857	-0.01867003
-0.76321523	-0.00931964
-0.76308190	-0.00931964
-0.76294856	-0.00931964
-0.76281522	-0.00931964
-0.76268189	-0.00931964
-0.76254855	0.00000000
-0.76241522	-0.00931964
-0.76228188	-0.01867003
-0.76214854	-0.00931964
-0.76201521	-0.02798967
-0.76188187	-0.00931964
-0.76174854	-0.01867003
-0.76161520	-0.01867003
-0.76148186	-0.01867003
-0.76134853	-0.02798967
-0.76121519	-0.00931964
-0.76108186	-0.01867003
-0.76094852	-0.01867003
-0.76081518	-0.00931964
-0.76068185	-0.00931964
-0.76054851	-0.01867003
-0.76041518	-0.01867003
-0.76028184	-0.00931964
-0.76014850	-0.00931964
-0.76001517	-0.00931964
-0.75988183	-0.00931964
-0.75974850	-0.01867003
-0.75961516	-0.01867003
-0.75948182	-0.00931964
-0.75934849	-0.01867003
-0.75921515	-0.00931964
-0.75908182	-0.00931964
-0.75894848	-0.00931964
-0.75881514	-0.02798967
-0.75868181	-0.00931964
-0.75854847	-0.01867003
-0.75841514	-0.01867003
-0.75828180	-0.01867003
-0.75814846	0.00000000
-0.75801513	-0.01867003
-0.75788179	-0.00931964
-0.75774846	-0.00931964
-0.75761512	0.00000000
-0.75748178	-0.01867003
-0.75734845	-0.00931964
-0.75721511	-0.00931964
-0.75708178	-0.00931964
-0.75694844	-0.00931964
-0.75681510	-0.00931964
-0.75668177	0.00000000
-0.75654843	-0.00931964
-0.75641510	0.00931964
-0.75628176	0.00931964
-0.75614842	0.00000000
-0.75601509	0.00000000
-0.75588175	0.00000000
-0.75574842	0.00931964
-0.75561508	0.00000000
-0.75548174	0.00000000
-0.75534841	0.00000000
-0.75521507	-0.00931964
-0.75508174	0.00000000
-0.75494840	0.00000000
-0.75481506	0.00931964
-0.75468173	0.00000000
-0.75454839	0.00931964
-0.75441506	0.01867003
-0.75428172	-0.00931964
-0.75414838	0.00931964
-0.75401505	0.00931964
-0.75388171	0.00931964
-0.75374838	0.00931964
-0.75361504	0.00931964
-0.75348170	0.00931964
-0.75334837	0.00000000
-0.75321503	0.00931964
-0.75308170	0.00000000
-0.75294836	0.00000000
-0.75281502	0.00000000
-0.75268169	0.00931964
-0.75254835	0.00931964
-0.75241502	0.00931964
-0.75228168	0.00931964
-0.75214834	0.00931964
-0.75201501	0.00931964
-0.75188167	0.00931964
-0.75174834	0.00000000
-0.75161500	0.01867003
-0.75148166	0.01867003
-0.75134833	0.00931964
-0.75121499	0.02798967
-0.75108166	0.03734006
-0.75094832	-0.00931964
-0.75081498	0.00931964
-0.75068165	0.00931964
-0.75054831	0.00931964
-0.75041498	0.00000000
-0.75028164	0.00000000
-0.75014830	0.00931964
-0.75001497	0.01867003
-0.74988163	0.01867003
-0.74974830	0.00000000
-0.74961496	0.01867003
-0.74948162	0.00931964
-0.74934829	0.00931964
-0.74921495	0.01867003
-0.74908162	0.01867003
-0.74894828	0.02798967
-0.74881494	0.01867003
-0.74868161	0.00931964
-0.74854827	0.00931964
-0.74841494	0.00931964
-0.74828160	0.00931964
-0.74814826	0.00931964
-0.74801493	0.00000000
-0.74788159	0.00000000
-0.74774826	0.00000000
-0.74761492	0.00000000
-0.74748158	-0.01867003
-0.74734825	0.00931964
-0.74721491	0.00931964
-0.74708158	0.00931964
-0.74694824	0.00000000
-0.74681490	0.00931964
-0.74668157	0.00000000
-0.74654823	0.00000000
-0.74641490	0.00000000
-0.74628156	-0.00931964
-0.74614822	0.00000000
-0.74601489	0.00000000
-0.74588155	-0.00931964
-0.74574822	0.00000000
-0.74561488	0.00931964
-0.74548154	0.00000000
-0.74534821	0.00931964
-0.74521487	-0.00931964
-0.74508154	0.00000000
-0.74494820	0.00000000
-0.74481486	0.00000000
-0.74468153	0.00000000
-0.74454819	0.00000000
-0.74441486	0.00931964
