Frekvens	Kanal A	Kanal B
(ms)	(V)	(mV)

0.00000000	2.53383400	60.29158000
0.16667199	2.62118600	56.84670000
0.33334398	2.62118600	53.40182000
0.50001597	2.70853800	50.81816000
0.66668796	2.79589100	46.51205000
0.83335995	2.79589100	42.20288000
1.00003195	2.88324300	37.89677000
1.16670394	2.88324300	33.59067000
1.33337593	2.97059500	29.28457000
1.50004792	2.97059500	26.70091000
1.66671991	3.05825500	24.97847000
1.83339190	3.14560800	25.83969000
2.00006389	3.14560800	27.56213000
2.16673588	3.23296000	31.86823000
2.33340787	3.23296000	35.31311000
2.50007986	3.23296000	40.48043000
2.66675185	3.32031300	43.92532000
2.83342385	3.40766500	49.09572000
3.00009584	3.40766500	52.54060000
3.16676783	3.49501700	55.98548000
3.33343982	3.49501700	58.56914000
3.50011181	3.58237000	61.15280000
3.66678380	3.58237000	63.73647000
3.83345579	3.66972200	64.59769000
4.00012778	3.66972200	66.32320000
4.16679977	3.75707400	67.18443000
4.33347176	3.75707400	67.18443000
4.50014375	3.84442700	68.04564000
4.66681574	3.84442700	67.18443000
4.83348774	3.93177900	66.32320000
5.00015973	4.01913100	64.59769000
5.16683172	4.01913100	62.87524000
5.33350371	4.01913100	60.29158000
5.50017570	4.10679100	57.70792000
5.66684769	4.19414400	54.26304000
5.83351968	4.19414400	50.81816000
6.00019167	4.28149600	46.51205000
6.16686366	4.28149600	42.20288000
6.33353565	4.36884800	37.89677000
6.50020764	4.36884800	33.59067000
6.66687964	4.45620100	29.28457000
6.83355163	4.45620100	26.70091000
7.00022362	4.54355300	24.97847000
7.16689561	4.54355300	24.97847000
7.33356760	4.63090600	25.83969000
7.50023959	4.63090600	29.28457000
7.66691158	4.71825800	32.72945000
7.83358357	4.80561000	36.17433000
8.00025556	4.80561000	40.48043000
8.16692755	4.89296200	44.78961000
8.33359954	4.89296200	49.09572000
8.50027154	4.98031500	52.54060000
8.66694353	4.98031500	55.98548000
8.83361552	5.06766700	58.56914000
9.00028751	5.06766700	60.29158000
9.16695950	5.15532700	62.87524000
9.33363149	5.15532700	64.59769000
9.50030348	5.24268000	65.45891000
9.66697547	5.24268000	66.32320000
9.83364746	5.33003200	67.18443000
10.00031945	5.33003200	68.04564000
10.16699144	5.41738400	68.04564000
10.33366343	5.50473700	68.04564000
10.50033543	5.50473700	68.04564000
10.66700742	5.59208900	67.18443000
10.83367941	5.59208900	65.45891000
11.00035140	5.67944100	64.59769000
11.16702339	5.67944100	62.01402000
11.33369538	5.76679400	60.29158000
11.50036737	5.76679400	57.70792000
11.66703936	5.85414600	55.12426000
11.83371135	5.85414600	50.81816000
12.00038334	5.94149800	47.37327000
12.16705533	6.02885100	43.92532000
12.33372733	6.02885100	39.61922000
12.50039932	6.02885100	35.31311000
12.66707131	6.11651100	31.00701000
12.83374330	6.20386300	27.56213000
13.00041529	6.20386300	24.97847000
13.16708728	6.29121500	24.11725000
13.33375927	6.29121500	24.11725000
13.50043126	6.29121500	25.83969000
13.66710325	6.37856800	29.28457000
13.83377524	6.46592000	31.86823000
14.00044723	6.46592000	35.31311000
14.16711923	6.55327300	38.75800000
14.33379122	6.55327300	43.06409000
14.50046321	6.64062500	46.51205000
14.66713520	6.64062500	49.95694000
14.83380719	6.72797700	52.54060000
15.00047918	6.72797700	55.98548000
15.16715117	6.81533000	58.56914000
15.33382316	6.81533000	61.15280000
15.50049515	6.90268200	62.87524000
15.66716714	6.99003500	64.59769000
15.83383913	6.99003500	65.45891000
16.00051112	7.07738700	67.18443000
16.16718312	7.07738700	68.04564000
16.33385511	7.07738700	68.04564000
16.50052710	7.16504700	68.90686000
16.66719909	7.25239900	68.90686000
16.83387108	7.25239900	68.90686000
17.00054307	7.33975100	68.04564000
17.16721506	7.33975100	67.18443000
17.33388705	7.42710400	66.32320000
17.50055904	7.42710400	65.45891000
17.66723103	7.51445600	63.73647000
17.83390302	7.51445600	62.01402000
18.00057502	7.60180900	60.29158000
18.16724701	7.68916100	58.56914000
18.33391900	7.68916100	55.98548000
18.50059099	7.68916100	53.40182000
18.66726298	7.77651300	50.81816000
18.83393497	7.77651300	47.37327000
19.00060696	7.86386600	43.06409000
19.16727895	7.95121800	39.61922000
19.33395094	7.95121800	36.17433000
19.50062293	8.03857000	31.86823000
19.66729492	8.03857000	29.28457000
19.83396692	8.03857000	25.83969000
20.00063891	8.12592300	23.25603000
20.16731090	8.21358300	21.53051000
20.33398289	8.21358300	20.66929000
20.50065488	8.30093500	20.66929000
20.66732687	8.30093500	22.39481000
20.83399886	8.38828800	24.11725000
21.00067085	8.38828800	27.56213000
21.16734284	8.47563900	30.14579000
21.33401483	8.47563900	33.59067000
21.50068682	8.56299200	37.03555000
21.66735881	8.56299200	40.48043000
21.83403081	8.65034500	43.92532000
22.00070280	8.65034500	46.51205000
22.16737479	8.73769700	49.95694000
22.33404678	8.73769700	52.54060000
22.50071877	8.82504900	54.26304000
22.66739076	8.82504900	56.84670000
22.83406275	8.91240100	58.56914000
23.00073474	8.99975400	60.29158000
23.16740673	8.99975400	62.01402000
23.33407872	9.08710700	63.73647000
23.50075071	9.08710700	64.59769000
23.66742271	9.17476700	66.32320000
23.83409470	9.17476700	67.18443000
24.00076669	9.26211800	68.04564000
24.16743868	9.26211800	68.04564000
24.33411067	9.26211800	68.90686000
24.50078266	9.34947100	68.04564000
24.66745465	9.26211800	68.90686000
24.83412664	9.26211800	68.90686000
25.00079863	9.26211800	69.76808000
25.16747062	9.17476700	68.90686000
25.33414261	9.08710700	68.90686000
25.50081461	8.99975400	68.90686000
25.66748660	8.99975400	68.90686000
25.83415859	8.99975400	68.90686000
26.00083058	8.91240100	68.90686000
26.16750257	8.82504900	68.90686000
26.33417456	8.82504900	68.04564000
26.50084655	8.82504900	68.04564000
26.66751854	8.73769700	68.04564000
26.83419053	8.73769700	67.18443000
27.00086252	8.65034500	66.32320000
27.16753451	8.65034500	66.32320000
27.33420650	8.56299200	65.45891000
27.50087850	8.47563900	65.45891000
27.66755049	8.47563900	64.59769000
27.83422248	8.38828800	63.73647000
28.00089447	8.30093500	62.87524000
28.16756646	8.30093500	62.01402000
28.33423845	8.30093500	61.15280000
28.50091044	8.21358300	60.29158000
28.66758243	8.21358300	58.56914000
28.83425442	8.12592300	57.70792000
29.00092641	8.03857000	55.98548000
29.16759840	8.03857000	54.26304000
29.33427040	8.03857000	53.40182000
29.50094239	7.95121800	50.81816000
29.66761438	7.95121800	49.95694000
29.83428637	7.86386600	48.23449000
30.00095836	7.77651300	45.65083000
30.16763035	7.77651300	44.78961000
30.33430234	7.68916100	42.20288000
30.50097433	7.68916100	39.61922000
30.66764632	7.60180900	37.89677000
30.83431831	7.60180900	35.31311000
31.00099030	7.51445600	31.86823000
31.16766230	7.51445600	29.28457000
31.33433429	7.42710400	25.83969000
31.50100628	7.42710400	24.11725000
31.66767827	7.33975100	21.53051000
31.83435026	7.33975100	19.80807000
32.00102225	7.25239900	18.94685000
32.16769424	7.16504700	18.94685000
32.33436623	7.16504700	19.80807000
32.50103822	7.16504700	21.53051000
32.66771021	7.07738700	23.25603000
32.83438220	6.99003500	26.70091000
33.00105419	6.99003500	31.00701000
33.16772619	6.90268200	35.31311000
33.33439818	6.90268200	39.61922000
33.50107017	6.81533000	43.06409000
33.66774216	6.81533000	47.37327000
33.83441415	6.72797700	50.81816000
34.00108614	6.72797700	53.40182000
34.16775813	6.64062500	55.98548000
34.33443012	6.55327300	57.70792000
34.50110211	6.55327300	60.29158000
34.66777410	6.55327300	62.01402000
34.83444609	6.46592000	63.73647000
35.00111809	6.46592000	64.59769000
