Frekvens	Kanal A	Kanal B
(ms)	(V)	(V)

0.00000000	1.05573300	0.77878930
0.01000000	1.07308100	0.77878930
0.02000000	1.07308100	0.77878930
0.03000000	1.07308100	0.77878930
0.04000000	1.07308100	0.77878930
0.05000000	1.07308100	0.77878930
0.06000000	1.09036700	0.77878930
0.07000000	1.09036700	0.77878930
0.08000000	1.09036700	0.77878930
0.09000000	1.10771400	0.77878930
0.10000000	1.10771400	0.77878930
0.11000000	1.10771400	0.77878930
0.12000000	1.12500000	0.77878930
0.13000000	1.12500000	0.77878930
0.14000000	1.12500000	0.77878930
0.15000000	1.12500000	0.77878930
0.16000000	1.14228600	0.77878930
0.17000000	1.14228600	0.77878930
0.18000000	1.14228600	0.77878930
0.19000000	1.14228600	0.77878930
0.19999999	1.15963300	0.77878930
0.20999999	1.15963300	0.77878930
0.21999999	1.15963300	0.77878930
0.22999999	1.15963300	0.77878930
0.23999999	1.17691900	0.77878930
0.24999999	1.17691900	0.77878930
0.25999999	1.17691900	0.77878930
0.26999999	1.19420500	0.77878930
0.27999999	1.19420500	0.77878930
0.28999999	1.19420500	0.77878930
0.29999999	1.19420500	0.77878930
0.30999999	1.21155300	0.77878930
0.31999999	1.21155300	0.77878930
0.32999999	1.21155300	0.77878930
0.33999999	1.21155300	0.77878930
0.34999999	1.22883900	0.77878930
0.35999999	1.22883900	0.77878930
0.36999999	1.22883900	0.77878930
0.37999999	1.22883900	0.77878930
0.38999999	1.24612500	0.77878930
0.39999999	1.24612500	0.69205220
0.40999999	1.24612500	0.69205220
0.41999999	1.24612500	0.69205220
0.42999999	1.26347200	0.77878930
0.43999999	1.26347200	0.77878930
0.44999999	1.26347200	0.77878930
0.45999999	1.26347200	0.69205220
0.46999999	1.28075800	0.69205220
0.47999999	1.28075800	0.77878930
0.48999999	1.28075800	0.77878930
0.49999999	1.29804400	0.69205220
0.50999999	1.29804400	0.69205220
0.51999999	1.29804400	0.69205220
0.52999999	1.29804400	0.69205220
0.53999999	1.29804400	0.69205220
0.54999999	1.31539100	0.69205220
0.55999999	1.31539100	0.69205220
0.56999999	1.31539100	0.69205220
0.57999999	1.31539100	0.77878930
0.58999999	1.33267700	0.69205220
0.59999998	1.33267700	0.69205220
0.60999998	1.33267700	0.69205220
0.61999998	1.33267700	0.69205220
0.62999998	1.33267700	0.69205220
0.63999998	1.35002500	0.69205220
0.64999998	1.35002500	0.69205220
0.65999998	1.35002500	0.69205220
0.66999998	1.36731100	0.69205220
0.67999998	1.36731100	0.69205220
0.68999998	1.36731100	0.69205220
0.69999998	1.36731100	0.69205220
0.70999998	1.36731100	0.69205220
0.71999998	1.38459600	0.69205220
0.72999998	1.38459600	0.69205220
0.73999998	1.38459600	0.69205220
0.74999998	1.40194400	0.69205220
0.75999998	1.40194400	0.69205220
0.76999998	1.40194400	0.69205220
0.77999998	1.40194400	0.69205220
0.78999998	1.40194400	0.69205220
0.79999998	1.40194400	0.69205220
0.80999998	1.41923000	0.69205220
0.81999998	1.41923000	0.69205220
0.82999998	1.41923000	0.69205220
0.83999998	1.41923000	0.69205220
0.84999998	1.43651600	0.69205220
0.85999998	1.43651600	0.69205220
0.86999998	1.43651600	0.60562250
0.87999998	1.43651600	0.60562250
0.88999998	1.43651600	0.69205220
0.89999998	1.45386300	0.69205220
0.90999998	1.45386300	0.60562250
0.91999998	1.45386300	0.69205220
0.92999998	1.47114900	0.69205220
0.93999998	1.47114900	0.69205220
0.94999998	1.47114900	0.69205220
0.95999998	1.47114900	0.69205220
0.96999998	1.47114900	0.60562250
0.97999998	1.47114900	0.60562250
0.98999997	1.48843500	0.60562250
0.99999997	1.48843500	0.69205220
1.00999997	1.48843500	0.69205220
1.01999997	1.48843500	0.60562250
1.02999997	1.48843500	0.60562250
1.03999997	1.50578200	0.60562250
1.04999997	1.50578200	0.60562250
1.05999997	1.50578200	0.60562250
1.06999997	1.50578200	0.60562250
1.07999997	1.52306800	0.60562250
1.08999997	1.52306800	0.60562250
1.09999997	1.52306800	0.60562250
1.10999997	1.52306800	0.60562250
1.11999997	1.52306800	0.60562250
1.12999997	1.52306800	0.60562250
1.13999997	1.54035400	0.60562250
1.14999997	1.54035400	0.60562250
1.15999997	1.54035400	0.60562250
1.16999997	1.54035400	0.60562250
1.17999997	1.54035400	0.60562250
1.18999997	1.55770200	0.60562250
1.19999997	1.54035400	0.60562250
1.20999997	1.55770200	0.60562250
1.21999997	1.55770200	0.60562250
1.22999997	1.55770200	0.60562250
1.23999997	1.55770200	0.60562250
1.24999997	1.57498800	0.60562250
