Tid	Kanal &A
(s)	(V)

-1.00600803	0.96093750
-1.00534136	0.96093750
-1.00467469	0.96093750
-1.00400801	0.96093750
-1.00334134	0.96093750
-1.00267467	0.96093750
-1.00200800	0.96093750
-1.00134133	0.96093750
-1.00067465	0.96093750
-1.00000798	0.96093750
-0.99934131	0.96093750
-0.99867464	0.96093750
-0.99800797	0.96093750
-0.99734129	0.96093750
-0.99667462	0.96093750
-0.99600795	0.96093750
-0.99534128	0.96093750
-0.99467461	0.96093750
-0.99400793	0.96093750
-0.99334126	0.96093750
-0.99267459	0.96093750
-0.99200792	0.96093750
-0.99134125	0.96093750
-0.99067457	0.96093750
-0.99000790	0.96093750
-0.98934123	0.96093750
-0.98867456	0.96093750
-0.98800789	0.96093750
-0.98734121	0.96093750
-0.98667454	0.96093750
-0.98600787	0.96093750
-0.98534120	0.96093750
-0.98467453	0.96093750
-0.98400785	0.96093750
-0.98334118	0.96093750
-0.98267451	0.96093750
-0.98200784	0.96093750
-0.98134117	0.96093750
-0.98067449	0.96093750
-0.98000782	0.96093750
-0.97934115	0.96093750
-0.97867448	0.96093750
-0.97800781	0.96093750
-0.97734113	0.96093750
-0.97667446	0.96093750
-0.97600779	0.96093750
-0.97534112	0.96093750
-0.97467445	0.96093750
-0.97400778	0.96093750
-0.97334110	0.96093750
-0.97267443	0.96093750
-0.97200776	0.97939220
-0.97134109	0.96093750
-0.97067442	0.96093750
-0.97000774	0.96093750
-0.96934107	0.96093750
-0.96867440	0.96093750
-0.96800773	0.96093750
-0.96734106	0.96093750
-0.96667438	0.96093750
-0.96600771	0.96093750
-0.96534104	0.96093750
-0.96467437	0.96093750
-0.96400770	0.96093750
-0.96334102	0.96093750
-0.96267435	0.96093750
-0.96200768	0.96093750
-0.96134101	0.96093750
-0.96067434	0.96093750
-0.96000766	0.96093750
-0.95934099	0.96093750
-0.95867432	0.96093750
-0.95800765	0.96093750
-0.95734098	0.96093750
-0.95667430	0.96093750
-0.95600763	0.96093750
-0.95534096	0.96093750
-0.95467429	0.96093750
-0.95400762	0.96093750
-0.95334094	0.96093750
-0.95267427	0.96093750
-0.95200760	0.96093750
-0.95134093	0.96093750
-0.95067426	0.96093750
-0.95000758	0.96093750
-0.94934091	0.96093750
-0.94867424	0.96093750
-0.94800757	0.96093750
-0.94734090	0.96093750
-0.94667422	0.96093750
-0.94600755	0.96093750
-0.94534088	0.96093750
-0.94467421	0.96093750
-0.94400754	0.96093750
-0.94334087	0.96093750
-0.94267419	0.96093750
-0.94200752	0.96093750
-0.94134085	0.96093750
-0.94067418	0.96093750
-0.94000751	0.97939220
-0.93934083	0.96093750
-0.93867416	0.96093750
-0.93800749	0.96093750
-0.93734082	0.96093750
-0.93667415	0.96093750
-0.93600747	0.96093750
-0.93534080	0.96093750
-0.93467413	0.97939220
-0.93400746	0.96093750
-0.93334079	0.96093750
-0.93267411	0.96093750
-0.93200744	0.96093750
-0.93134077	0.96093750
-0.93067410	0.96093750
-0.93000743	0.96093750
-0.92934075	0.96093750
-0.92867408	0.96093750
-0.92800741	0.96093750
-0.92734074	0.96093750
-0.92667407	0.96093750
-0.92600739	0.96093750
-0.92534072	0.96093750
-0.92467405	0.96093750
-0.92400738	0.96093750
-0.92334071	0.96093750
-0.92267403	0.96093750
-0.92200736	0.96093750
-0.92134069	0.96093750
-0.92067402	0.96093750
-0.92000735	0.96093750
-0.91934067	0.96093750
-0.91867400	0.96093750
-0.91800733	0.96093750
-0.91734066	0.96093750
-0.91667399	0.96093750
-0.91600731	0.96093750
-0.91534064	0.96093750
-0.91467397	0.96093750
-0.91400730	0.96093750
-0.91334063	0.96093750
-0.91267396	0.96093750
-0.91200728	0.96093750
-0.91134061	0.96093750
-0.91067394	0.96093750
-0.91000727	0.96093750
-0.90934060	0.96093750
-0.90867392	0.96093750
-0.90800725	0.96093750
-0.90734058	0.96093750
-0.90667391	0.96093750
-0.90600724	0.96093750
-0.90534056	0.96093750
-0.90467389	0.96093750
-0.90400722	0.96093750
-0.90334055	0.96093750
-0.90267388	0.96093750
-0.90200720	0.96093750
-0.90134053	0.96093750
-0.90067386	0.96093750
-0.90000719	0.96093750
-0.89934052	0.94248280
-0.89867384	0.94248280
-0.89800717	0.94248280
