Tid	Kanal &A
(ms)	(V)

0.00000000	-2.01233400
0.19999999	-2.05908600
0.39999999	-2.05908600
0.59999998	-2.01233400
0.79999998	-2.01233400
0.99999997	-2.05908600
1.19999997	-2.01233400
1.39999996	-2.01233400
1.59999996	-2.05908600
1.79999995	-2.05908600
1.99999995	-2.05908600
2.19999994	-2.05908600
2.39999994	-2.01233400
2.59999993	-2.01233400
2.79999993	-2.05908600
2.99999992	-2.05908600
3.19999992	-2.05908600
3.39999991	-2.01233400
3.59999991	-2.01233400
3.79999990	-2.01233400
3.99999990	-2.01233400
4.19999989	-2.05908600
4.39999989	-2.01233400
4.59999988	-2.01233400
4.79999988	-2.01233400
4.99999987	-2.05908600
5.19999987	-2.01233400
5.39999986	-2.05908600
5.59999986	-2.01233400
5.79999985	-2.01233400
5.99999985	-2.05908600
6.19999984	-2.05908600
6.39999984	-2.05908600
6.59999983	-2.05908600
6.79999983	-2.05908600
6.99999982	-2.01233400
7.19999982	-2.01233400
7.39999981	-2.01233400
7.59999981	-2.05908600
7.79999980	-2.05908600
7.99999980	-2.01233400
8.19999979	-2.01233400
8.39999979	-2.01233400
8.59999978	-2.05908600
8.79999978	-2.10583800
8.99999977	-2.01233400
9.19999977	-2.05908600
9.39999976	-2.05908600
9.59999976	-2.01233400
9.79999975	-2.05908600
9.99999975	-2.01233400
10.19999974	-2.05908600
10.39999974	-2.01233400
10.59999973	-2.01233400
10.79999973	-2.01233400
10.99999972	-2.05908600
11.19999972	-2.05908600
11.39999971	-2.05908600
11.59999971	-2.05908600
11.79999970	-2.05908600
11.99999970	-2.05908600
12.19999969	-2.01233400
12.39999969	-2.01233400
12.59999968	-2.01233400
12.79999968	-2.01233400
12.99999967	-2.01233400
13.19999967	-2.05908600
13.39999966	-2.05908600
13.59999966	-2.01233400
13.79999965	-2.05908600
13.99999965	-2.05908600
14.19999964	-2.05908600
14.39999964	-2.05908600
14.59999963	-2.01233400
14.79999963	-2.05908600
14.99999962	-2.05908600
15.19999962	-2.01233400
15.39999961	-2.05908600
15.59999961	-2.05908600
15.79999960	-2.01233400
15.99999960	-2.05908600
16.19999959	-2.01233400
16.39999959	-2.05908600
16.59999958	-2.01233400
16.79999958	-2.05908600
16.99999957	-2.05908600
17.19999957	-2.01233400
17.39999956	-2.05908600
17.59999956	-2.01233400
17.79999955	-2.01233400
17.99999955	-2.01233400
18.19999954	-1.96542800
18.39999954	-2.01233400
18.59999953	-2.01233400
18.79999953	-2.01233400
18.99999952	-2.01233400
19.19999951	-2.05908600
19.39999951	-2.05908600
19.59999950	-2.01233400
19.79999950	-2.01233400
19.99999949	-2.01233400
20.19999949	-2.01233400
20.39999948	-2.05908600
20.59999948	-2.01233400
20.79999947	-2.01233400
20.99999947	-2.05908600
21.19999946	-2.05908600
21.39999946	-2.05908600
21.59999945	-2.01233400
21.79999945	-2.05908600
21.99999944	-2.05908600
22.19999944	-2.01233400
22.39999943	-2.05908600
22.59999943	-2.01233400
22.79999942	-2.05908600
22.99999942	-2.01233400
23.19999941	-2.05908600
23.39999941	-2.01233400
