Tid	Kanal &A
(ms)	(V)

10.84999973	-1.88776400
10.89999972	-1.93374800
10.94999972	-1.97988400
10.99999972	-1.88776400
11.04999972	-1.88776400
11.09999972	-1.88776400
11.14999972	-1.88776400
11.19999972	-1.93374800
11.24999972	-1.93374800
11.29999971	-1.93374800
11.34999971	-1.93374800
11.39999971	-1.93374800
11.44999971	-1.93374800
11.49999971	-1.88776400
11.54999971	-1.93374800
11.59999971	-1.93374800
11.64999971	-1.93374800
11.69999970	-1.93374800
11.74999970	-1.93374800
11.79999970	-1.88776400
11.84999970	-1.93374800
11.89999970	-1.88776400
11.94999970	-1.93374800
11.99999970	-1.93374800
12.04999970	-1.88776400
12.09999969	-1.93374800
12.14999969	-1.93374800
12.19999969	-1.88776400
12.24999969	-1.93374800
12.29999969	-1.93374800
12.34999969	-1.88776400
12.39999969	-1.93374800
12.44999969	-1.93374800
12.49999968	-1.93374800
12.54999968	-1.88776400
12.59999968	-1.84162800
12.64999968	-1.84162800
12.69999968	-1.93374800
12.74999968	-1.93374800
12.79999968	-1.88776400
12.84999968	-1.97988400
12.89999967	-1.88776400
12.94999967	-1.93374800
12.99999967	-1.93374800
13.04999967	-1.93374800
13.09999967	-1.93374800
13.14999967	-1.93374800
13.19999967	-1.93374800
13.24999967	-1.84162800
13.29999966	-1.93374800
13.34999966	-1.88776400
13.39999966	-1.93374800
13.44999966	-1.93374800
13.49999966	-1.93374800
13.54999966	-1.93374800
13.59999966	-1.93374800
13.64999966	-1.93374800
13.69999965	-1.93374800
13.74999965	-1.93374800
13.79999965	-1.93374800
13.84999965	-1.93374800
13.89999965	-1.93374800
13.94999965	-1.93374800
13.99999965	-1.93374800
14.04999965	-1.93374800
14.09999964	-1.88776400
14.14999964	-1.93374800
14.19999964	-1.93374800
14.24999964	-1.88776400
14.29999964	-1.88776400
14.34999964	-1.93374800
14.39999964	-1.93374800
14.44999963	-1.88776400
14.49999963	-1.88776400
14.54999963	-1.93374800
14.59999963	-1.93374800
14.64999963	-1.93374800
14.69999963	-1.93374800
14.74999963	-1.93374800
14.79999963	-1.88776400
14.84999962	-1.97988400
14.89999962	-1.93374800
14.94999962	-1.88776400
14.99999962	-1.93374800
15.04999962	-1.88776400
15.09999962	-1.88776400
15.14999962	-1.88776400
15.19999962	-1.88776400
15.24999961	-1.93374800
15.29999961	-1.93374800
15.34999961	-1.93374800
15.39999961	-1.93374800
15.44999961	-1.93374800
15.49999961	-1.93374800
15.54999961	-1.93374800
15.59999961	-1.93374800
15.64999960	-1.88776400
15.69999960	-1.93374800
15.74999960	-1.93374800
15.79999960	-1.93374800
15.84999960	-1.88776400
15.89999960	-1.93374800
15.94999960	-1.93374800
15.99999960	-1.93374800
16.04999959	-1.88776400
16.09999959	-1.88776400
16.14999959	-1.93374800
16.19999959	-1.88776400
16.24999959	-1.93374800
16.29999959	-1.93374800
16.34999959	-1.88776400
16.39999959	-1.93374800
16.44999958	-1.93374800
16.49999958	-1.93374800
16.54999958	-1.93374800
16.59999958	-1.93374800
16.64999958	-1.88776400
16.69999958	-1.93374800
16.74999958	-1.88776400
16.79999958	-1.88776400
16.84999957	-1.93374800
16.89999957	-1.97988400
16.94999957	-1.93374800
16.99999957	-1.97988400
17.04999957	-1.88776400
17.09999957	-1.93374800
