Tid	Kanal &A
(ms)	(V)

0.00000000	2.99504800
0.19999999	2.99504800
0.39999999	2.99504800
0.59999998	2.99504800
0.79999998	2.99504800
0.99999997	2.99504800
1.19999997	2.99504800
1.39999996	2.94829600
1.59999996	3.04180000
1.79999995	3.04180000
1.99999995	2.99504800
2.19999994	2.99504800
2.39999994	3.04180000
2.59999993	3.04180000
2.79999993	3.04180000
2.99999992	2.99504800
3.19999992	3.04180000
3.39999991	2.99504800
3.59999991	3.04180000
3.79999990	3.04180000
3.99999990	2.99504800
4.19999989	3.04180000
4.39999989	3.04180000
4.59999988	3.04180000
4.79999988	3.04180000
4.99999987	2.99504800
5.19999987	2.99504800
5.39999986	3.04180000
5.59999986	2.99504800
5.79999985	2.99504800
5.99999985	3.04180000
6.19999984	2.99504800
6.39999984	2.99504800
6.59999983	3.04180000
6.79999983	2.99504800
6.99999982	2.99504800
7.19999982	3.04180000
7.39999981	2.99504800
7.59999981	3.04180000
7.79999980	2.99504800
7.99999980	2.99504800
8.19999979	3.04180000
8.39999979	2.99504800
8.59999978	3.04180000
8.79999978	2.99504800
8.99999977	3.04180000
9.19999977	3.04180000
9.39999976	3.04180000
9.59999976	2.99504800
9.79999975	2.99504800
9.99999975	3.08870600
10.19999974	3.04180000
10.39999974	2.99504800
10.59999973	2.99504800
10.79999973	2.99504800
10.99999972	3.04180000
11.19999972	3.04180000
11.39999971	3.04180000
11.59999971	2.99504800
11.79999970	3.04180000
11.99999970	3.04180000
12.19999969	2.99504800
12.39999969	3.04180000
12.59999968	3.04180000
12.79999968	3.04180000
12.99999967	3.04180000
13.19999967	3.04180000
13.39999966	3.08870600
13.59999966	3.04180000
13.79999965	3.04180000
13.99999965	2.99504800
14.19999964	2.99504800
14.39999964	3.04180000
14.59999963	3.04180000
14.79999963	3.04180000
14.99999962	2.99504800
15.19999962	3.04180000
15.39999961	2.99504800
15.59999961	3.04180000
15.79999960	2.99504800
15.99999960	3.04180000
16.19999959	3.04180000
16.39999959	2.99504800
16.59999958	3.04180000
16.79999958	3.04180000
16.99999957	3.04180000
17.19999957	3.04180000
17.39999956	3.08870600
17.59999956	2.99504800
17.79999955	3.04180000
17.99999955	3.08870600
18.19999954	2.99504800
18.39999954	3.04180000
18.59999953	3.04180000
18.79999953	3.04180000
18.99999952	3.04180000
19.19999951	2.99504800
19.39999951	2.99504800
19.59999950	3.04180000
19.79999950	3.04180000
19.99999949	3.04180000
20.19999949	3.04180000
20.39999948	2.99504800
20.59999948	2.99504800
20.79999947	3.04180000
20.99999947	3.04180000
21.19999946	3.04180000
21.39999946	3.04180000
21.59999945	2.99504800
21.79999945	3.04180000
21.99999944	3.04180000
22.19999944	2.99504800
22.39999943	2.99504800
22.59999943	2.99504800
22.79999942	2.99504800
22.99999942	2.99504800
23.19999941	3.08870600
23.39999941	2.99504800
23.59999940	3.04180000
23.79999940	3.04180000
23.99999939	2.99504800
24.19999939	3.04180000
24.39999938	3.04180000
24.59999938	3.04180000
24.79999937	2.99504800
24.99999937	3.04180000
25.19999936	2.99504800
25.39999936	3.04180000
