Tid	Kanal &A
(ms)	(V)

0.00000000	3.65019100
0.19999999	3.65019100
0.39999999	3.65019100
0.59999998	3.65019100
0.79999998	3.69709600
0.99999997	3.65019100
1.19999997	3.69709600
1.39999996	3.60343900
1.59999996	3.65019100
1.79999995	3.69709600
1.99999995	3.65019100
2.19999994	3.60343900
2.39999994	3.65019100
2.59999993	3.65019100
2.79999993	3.65019100
2.99999992	3.65019100
3.19999992	3.65019100
3.39999991	3.69709600
3.59999991	3.65019100
3.79999990	3.60343900
3.99999990	3.65019100
4.19999989	3.69709600
4.39999989	3.65019100
4.59999988	3.65019100
4.79999988	3.65019100
4.99999987	3.65019100
5.19999987	3.65019100
5.39999986	3.60343900
5.59999986	3.65019100
5.79999985	3.69709600
5.99999985	3.69709600
6.19999984	3.65019100
6.39999984	3.69709600
6.59999983	3.69709600
6.79999983	3.65019100
6.99999982	3.65019100
7.19999982	3.69709600
7.39999981	3.65019100
7.59999981	3.65019100
7.79999980	3.65019100
7.99999980	3.65019100
8.19999979	3.65019100
8.39999979	3.60343900
8.59999978	3.65019100
8.79999978	3.65019100
8.99999977	3.65019100
9.19999977	3.65019100
9.39999976	3.65019100
9.59999976	3.69709600
9.79999975	3.60343900
9.99999975	3.65019100
10.19999974	3.65019100
10.39999974	3.65019100
10.59999973	3.65019100
10.79999973	3.65019100
10.99999972	3.65019100
11.19999972	3.65019100
11.39999971	3.74384800
11.59999971	3.65019100
11.79999970	3.65019100
11.99999970	3.60343900
12.19999969	3.65019100
12.39999969	3.65019100
12.59999968	3.65019100
12.79999968	3.69709600
12.99999967	3.65019100
13.19999967	3.69709600
13.39999966	3.65019100
13.59999966	3.65019100
13.79999965	3.65019100
13.99999965	3.65019100
14.19999964	3.69709600
14.39999964	3.60343900
14.59999963	3.65019100
14.79999963	3.69709600
14.99999962	3.60343900
15.19999962	3.65019100
15.39999961	3.65019100
15.59999961	3.60343900
15.79999960	3.65019100
15.99999960	3.65019100
16.19999959	3.65019100
16.39999959	3.65019100
16.59999958	3.65019100
16.79999958	3.65019100
16.99999957	3.65019100
17.19999957	3.65019100
17.39999956	3.65019100
17.59999956	3.65019100
17.79999955	3.65019100
17.99999955	3.65019100
18.19999954	3.60343900
18.39999954	3.69709600
18.59999953	3.60343900
18.79999953	3.69709600
18.99999952	3.65019100
19.19999951	3.65019100
19.39999951	3.65019100
19.59999950	3.65019100
19.79999950	3.65019100
19.99999949	3.65019100
20.19999949	3.65019100
20.39999948	3.65019100
20.59999948	3.65019100
20.79999947	3.65019100
20.99999947	3.65019100
21.19999946	3.65019100
21.39999946	3.65019100
21.59999945	3.65019100
21.79999945	3.65019100
21.99999944	3.69709600
22.19999944	3.65019100
22.39999943	3.65019100
22.59999943	3.65019100
22.79999942	3.65019100
22.99999942	3.65019100
23.19999941	3.65019100
23.39999941	3.69709600
23.59999940	3.69709600
23.79999940	3.65019100
23.99999939	3.65019100
24.19999939	3.65019100
24.39999938	3.65019100
24.59999938	3.69709600
24.79999937	3.69709600
24.99999937	3.65019100
25.19999936	3.65019100
25.39999936	3.69709600
