Tid	Kanal &A
(ms)	(V)

0.00000000	0.00000000
0.19999999	0.00000000
0.39999999	0.00000000
0.59999998	0.00000000
0.79999998	-0.00931964
0.99999997	0.00000000
1.19999997	0.00000000
1.39999996	0.00000000
1.59999996	0.00000000
1.79999995	0.00000000
1.99999995	0.00000000
2.19999994	0.00000000
2.39999994	0.00000000
2.59999993	0.00000000
2.79999993	-0.00931964
2.99999992	0.00000000
3.19999992	0.00000000
3.39999991	0.00000000
3.59999991	0.00000000
3.79999990	0.00000000
3.99999990	0.00000000
4.19999989	0.00000000
4.39999989	0.00000000
4.59999988	0.00000000
4.79999988	-0.00931964
4.99999987	0.00000000
5.19999987	0.00000000
5.39999986	-0.00931964
5.59999986	-0.00931964
5.79999985	0.00000000
5.99999985	0.00000000
6.19999984	-0.00931964
6.39999984	0.00000000
6.59999983	0.00000000
6.79999983	0.00000000
6.99999982	0.00000000
7.19999982	-0.00931964
7.39999981	0.00000000
7.59999981	0.00000000
7.79999980	-0.00931964
7.99999980	0.00000000
8.19999979	0.00000000
8.39999979	-0.00931964
8.59999978	0.00000000
8.79999978	0.00000000
8.99999977	0.00000000
9.19999977	-0.00931964
9.39999976	-0.00931964
9.59999976	0.00000000
9.79999975	-0.00931964
9.99999975	0.00000000
10.19999974	-0.00931964
10.39999974	0.00000000
10.59999973	-0.00931964
10.79999973	-0.00931964
10.99999972	-0.00931964
11.19999972	0.00000000
11.39999971	0.00000000
11.59999971	0.00000000
11.79999970	0.00000000
11.99999970	-0.00931964
12.19999969	0.00000000
12.39999969	0.00000000
12.59999968	0.00000000
12.79999968	0.00000000
12.99999967	0.00000000
13.19999967	0.00000000
13.39999966	0.00000000
13.59999966	-0.00931964
13.79999965	-0.00931964
13.99999965	0.00000000
14.19999964	0.00000000
14.39999964	0.00000000
14.59999963	0.00000000
14.79999963	0.00000000
14.99999962	0.00000000
15.19999962	-0.00931964
15.39999961	0.00000000
15.59999961	0.00000000
15.79999960	-0.00931964
15.99999960	0.00000000
16.19999959	0.00000000
16.39999959	0.00000000
16.59999958	0.00000000
16.79999958	-0.00931964
16.99999957	-0.00931964
17.19999957	-0.00931964
17.39999956	0.00000000
17.59999956	0.00000000
17.79999955	0.00000000
17.99999955	0.00000000
18.19999954	0.00000000
18.39999954	0.00000000
18.59999953	0.00000000
18.79999953	0.00000000
18.99999952	-0.00931964
19.19999951	-0.00931964
19.39999951	0.00000000
19.59999950	0.00000000
19.79999950	-0.00931964
19.99999949	0.00000000
20.19999949	-0.00931964
20.39999948	-0.00931964
20.59999948	0.00000000
20.79999947	-0.00931964
20.99999947	-0.00931964
21.19999946	0.00000000
21.39999946	-0.00931964
21.59999945	0.00000000
21.79999945	0.00000000
21.99999944	-0.00931964
22.19999944	0.00000000
22.39999943	-0.00931964
22.59999943	-0.00931964
22.79999942	0.00000000
22.99999942	0.00000000
23.19999941	-0.00931964
23.39999941	0.00000000
23.59999940	-0.00931964
23.79999940	0.00000000
23.99999939	0.00000000
24.19999939	-0.00931964
24.39999938	-0.00931964
24.59999938	0.00000000
24.79999937	0.00000000
