Tid	Kanal &A
(ms)	(V)

0.00000000	1.16987600
0.19999999	1.16987600
0.39999999	1.16987600
0.59999998	1.07637200
0.79999998	1.16987600
0.99999997	1.16987600
1.19999997	1.16987600
1.39999996	1.16987600
1.59999996	1.12312400
1.79999995	1.16987600
1.99999995	1.16987600
2.19999994	1.16987600
2.39999994	1.16987600
2.59999993	1.12312400
2.79999993	1.12312400
2.99999992	1.12312400
3.19999992	1.16987600
3.39999991	1.12312400
3.59999991	1.16987600
3.79999990	1.12312400
3.99999990	1.16987600
4.19999989	1.16987600
4.39999989	1.07637200
4.59999988	1.16987600
4.79999988	1.12312400
4.99999987	1.16987600
5.19999987	1.16987600
5.39999986	1.16987600
5.59999986	1.16987600
5.79999985	1.12312400
5.99999985	1.16987600
6.19999984	1.16987600
6.39999984	1.16987600
6.59999983	1.12312400
6.79999983	1.12312400
6.99999982	1.16987600
7.19999982	1.16987600
7.39999981	1.12312400
7.59999981	1.12312400
7.79999980	1.16987600
7.99999980	1.16987600
8.19999979	1.16987600
8.39999979	1.16987600
8.59999978	1.12312400
8.79999978	1.16987600
8.99999977	1.12312400
9.19999977	1.16987600
9.39999976	1.12312400
9.59999976	1.12312400
9.79999975	1.16987600
9.99999975	1.12312400
10.19999974	1.16987600
10.39999974	1.12312400
10.59999973	1.16987600
10.79999973	1.12312400
10.99999972	1.12312400
11.19999972	1.12312400
11.39999971	1.12312400
11.59999971	1.16987600
11.79999970	1.16987600
11.99999970	1.16987600
12.19999969	1.16987600
12.39999969	1.16987600
12.59999968	1.16987600
12.79999968	1.12312400
12.99999967	1.21662800
13.19999967	1.16987600
13.39999966	1.16987600
13.59999966	1.16987600
13.79999965	1.12312400
13.99999965	1.12312400
14.19999964	1.12312400
14.39999964	1.16987600
14.59999963	1.12312400
14.79999963	1.12312400
14.99999962	1.16987600
15.19999962	1.16987600
15.39999961	1.07637200
15.59999961	1.16987600
15.79999960	1.12312400
15.99999960	1.16987600
16.19999959	1.16987600
16.39999959	1.12312400
16.59999958	1.16987600
16.79999958	1.16987600
16.99999957	1.12312400
17.19999957	1.21662800
17.39999956	1.12312400
17.59999956	1.16987600
17.79999955	1.16987600
17.99999955	1.12312400
18.19999954	1.16987600
18.39999954	1.16987600
18.59999953	1.16987600
18.79999953	1.16987600
18.99999952	1.12312400
19.19999951	1.16987600
19.39999951	1.16987600
19.59999950	1.12312400
19.79999950	1.12312400
19.99999949	1.16987600
20.19999949	1.16987600
20.39999948	1.16987600
20.59999948	1.16987600
20.79999947	1.16987600
20.99999947	1.16987600
21.19999946	1.16987600
21.39999946	1.16987600
21.59999945	1.16987600
21.79999945	1.16987600
21.99999944	1.12312400
22.19999944	1.12312400
22.39999943	1.16987600
22.59999943	1.12312400
22.79999942	1.12312400
22.99999942	1.12312400
23.19999941	1.12312400
23.39999941	1.16987600
23.59999940	1.16987600
23.79999940	1.16987600
23.99999939	1.16987600
24.19999939	1.16987600
24.39999938	1.12312400
24.59999938	1.12312400
24.79999937	1.16987600
24.99999937	1.12312400
25.19999936	1.12312400
25.39999936	1.21662800
