Tid	Kanal A
-0.97569778	0.53813980
-0.97553111	0.53813980
-0.97536444	0.53813980
-0.97519776	0.51956200
-0.97503109	0.51956200
-0.97486442	0.51956200
-0.97469775	0.50104580
-0.97453108	0.50104580
-0.97436440	0.51956200
-0.97419773	0.51956200
-0.97403106	0.51956200
-0.97386439	0.51956200
-0.97369772	0.51956200
-0.97353104	0.51956200
-0.97336437	0.50104580
-0.97319770	0.50104580
-0.97303103	0.50104580
-0.97286436	0.51956200
-0.97269768	0.51956200
-0.97253101	0.51956200
-0.97236434	0.51956200
-0.97219767	0.50104580
-0.97203100	0.48246800
-0.97186432	0.48246800
-0.97169765	0.46389030
-0.97153098	0.44537400
-0.97136431	0.46389030
-0.97119764	0.46389030
-0.97103096	0.48246800
-0.97086429	0.50104580
-0.97069762	0.50104580
-0.97053095	0.50104580
-0.97036428	0.48246800
-0.97019760	0.48246800
-0.97003093	0.46389030
-0.96986426	0.44537400
-0.96969759	0.44537400
-0.96953092	0.44537400
-0.96936424	0.46389030
-0.96919757	0.48246800
-0.96903090	0.48246800
-0.96886423	0.48246800
-0.96869756	0.46389030
-0.96853088	0.44537400
-0.96836421	0.44537400
-0.96819754	0.44537400
-0.96803087	0.44537400
-0.96786420	0.44537400
-0.96769752	0.46389030
-0.96753085	0.46389030
-0.96736418	0.46389030
-0.96719751	0.46389030
-0.96703084	0.44537400
-0.96686416	0.44537400
-0.96669749	0.42679630
-0.96653082	0.42679630
-0.96636415	0.42679630
-0.96619748	0.42679630
-0.96603080	0.44537400
-0.96586413	0.44537400
-0.96569746	0.44537400
-0.96553079	0.42679630
-0.96536412	0.42679630
-0.96519744	0.42679630
-0.96503077	0.42679630
-0.96486410	0.42679630
-0.96469743	0.42679630
-0.96453076	0.42679630
-0.96436408	0.42679630
-0.96419741	0.42679630
-0.96403074	0.40821850
-0.96386407	0.40821850
-0.96369740	0.38970230
-0.96353072	0.38970230
-0.96336405	0.38970230
-0.96319738	0.40821850
-0.96303071	0.42679630
-0.96286404	0.42679630
-0.96269736	0.42679630
-0.96253069	0.40821850
-0.96236402	0.40821850
-0.96219735	0.38970230
-0.96203068	0.38970230
-0.96186400	0.38970230
-0.96169733	0.38970230
-0.96153066	0.38970230
-0.96136399	0.40821850
-0.96119732	0.40821850
-0.96103064	0.40821850
-0.96086397	0.40821850
-0.96069730	0.38970230
-0.96053063	0.38970230
-0.96036396	0.37112450
-0.96019728	0.37112450
-0.96003061	0.37112450
-0.95986394	0.38970230
-0.95969727	0.38970230
-0.95953060	0.38970230
-0.95936392	0.38970230
-0.95919725	0.38970230
-0.95903058	0.37112450
-0.95886391	0.37112450
-0.95869724	0.37112450
-0.95853056	0.37112450
-0.95836389	0.37112450
-0.95819722	0.37112450
-0.95803055	0.37112450
-0.95786388	0.37112450
-0.95769720	0.37112450
-0.95753053	0.37112450
-0.95736386	0.37112450
-0.95719719	0.37112450
-0.95703052	0.37112450
-0.95686385	0.37112450
-0.95669717	0.37112450
-0.95653050	0.37112450
-0.95636383	0.37112450
-0.95619716	0.37112450
-0.95603049	0.35254680
-0.95586381	0.35254680
-0.95569714	0.35254680
-0.95553047	0.35254680
-0.95536380	0.35254680
-0.95519713	0.37112450
-0.95503045	0.37112450
-0.95486378	0.37112450
-0.95469711	0.37112450
-0.95453044	0.37112450
-0.95436377	0.35254680
-0.95419709	0.35254680
-0.95403042	0.35254680
-0.95386375	0.35254680
-0.95369708	0.35254680
-0.95353041	0.35254680
-0.95336373	0.37112450
-0.95319706	0.37112450
-0.95303039	0.35254680
-0.95286372	0.35254680
-0.95269705	0.35254680
-0.95253037	0.33403050
-0.95236370	0.33403050
-0.95219703	0.33403050
-0.95203036	0.35254680
-0.95186369	0.35254680
-0.95169701	0.35254680
-0.95153034	0.35254680
-0.95136367	0.35254680
-0.95119700	0.35254680
-0.95103033	0.33403050
-0.95086365	0.33403050
-0.95069698	0.33403050
-0.95053031	0.33403050
-0.95036364	0.33403050
-0.95019697	0.33403050
-0.95003029	0.35254680
-0.94986362	0.33403050
-0.94969695	0.33403050
-0.94953028	0.33403050
-0.94936361	0.33403050
-0.94919693	0.33403050
-0.94903026	0.33403050
-0.94886359	0.33403050
-0.94869692	0.33403050
-0.94853025	0.33403050
-0.94836357	0.33403050
-0.94819690	0.33403050
-0.94803023	0.33403050
-0.94786356	0.33403050
-0.94769689	0.33403050
-0.94753021	0.33403050
-0.94736354	0.33403050
-0.94719687	0.33403050
-0.94703020	0.33403050
-0.94686353	0.33403050
-0.94669685	0.33403050
-0.94653018	0.33403050
-0.94636351	0.33403050
-0.94619684	0.33403050
-0.94603017	0.33403050
-0.94586349	0.33403050
-0.94569682	0.33403050
-0.94553015	0.33403050
-0.94536348	0.33403050
-0.94519681	0.33403050
-0.94503013	0.33403050
-0.94486346	0.33403050
-0.94469679	0.33403050
-0.94453012	0.33403050
-0.94436345	0.33403050
-0.94419677	0.33403050
-0.94403010	0.33403050
-0.94386343	0.33403050
-0.94369676	0.33403050
-0.94353009	0.33403050
-0.94336341	0.33403050
-0.94319674	0.33403050
-0.94303007	0.33403050
-0.94286340	0.33403050
-0.94269673	0.35254680
-0.94253005	0.33403050
-0.94236338	0.33403050
-0.94219671	0.33403050
-0.94203004	0.33403050
-0.94186337	0.33403050
-0.94169669	0.33403050
-0.94153002	0.33403050
-0.94136335	0.33403050
-0.94119668	0.33403050
-0.94103001	0.33403050
-0.94086333	0.33403050
-0.94069666	0.33403050
-0.94052999	0.33403050
-0.94036332	0.33403050
-0.94019665	0.33403050
-0.94002997	0.33403050
-0.93986330	0.33403050
-0.93969663	0.33403050
-0.93952996	0.33403050
-0.93936329	0.33403050
-0.93919661	0.33403050
-0.93902994	0.33403050
-0.93886327	0.33403050
-0.93869660	0.33403050
-0.93852993	0.33403050
-0.93836325	0.33403050
-0.93819658	0.33403050
-0.93802991	0.35254680
-0.93786324	0.35254680
-0.93769657	0.33403050
-0.93752989	0.33403050
-0.93736322	0.33403050
-0.93719655	0.33403050
-0.93702988	0.33403050
-0.93686321	0.35254680
-0.93669653	0.35254680
-0.93652986	0.35254680
-0.93636319	0.35254680
-0.93619652	0.35254680
-0.93602985	0.35254680
-0.93586317	0.33403050
-0.93569650	0.33403050
-0.93552983	0.33403050
-0.93536316	0.35254680
-0.93519649	0.35254680
-0.93502981	0.35254680
-0.93486314	0.37112450
-0.93469647	0.37112450
-0.93452980	0.37112450
-0.93436313	0.35254680
-0.93419645	0.35254680
-0.93402978	0.35254680
-0.93386311	0.35254680
-0.93369644	0.35254680
-0.93352977	0.35254680
-0.93336309	0.35254680
-0.93319642	0.35254680
-0.93302975	0.37112450
-0.93286308	0.35254680
-0.93269641	0.35254680
-0.93252973	0.35254680
-0.93236306	0.35254680
-0.93219639	0.35254680
-0.93202972	0.35254680
-0.93186305	0.37112450
-0.93169637	0.37112450
-0.93152970	0.37112450
-0.93136303	0.37112450
-0.93119636	0.37112450
-0.93102969	0.35254680
-0.93086301	0.35254680
-0.93069634	0.35254680
-0.93052967	0.35254680
-0.93036300	0.35254680
-0.93019633	0.37112450
-0.93002965	0.37112450
-0.92986298	0.37112450
-0.92969631	0.38970230
-0.92952964	0.37112450
-0.92936297	0.37112450
-0.92919629	0.37112450
-0.92902962	0.37112450
-0.92886295	0.37112450
-0.92869628	0.38970230
-0.92852961	0.38970230
-0.92836293	0.38970230
-0.92819626	0.38970230
-0.92802959	0.38970230
-0.92786292	0.37112450
-0.92769625	0.37112450
-0.92752957	0.37112450
-0.92736290	0.38970230
-0.92719623	0.38970230
-0.92702956	0.40821850
-0.92686289	0.42679630
-0.92669621	0.44537400
-0.92652954	0.42679630
-0.92636287	0.42679630
-0.92619620	0.40821850
-0.92602953	0.38970230
-0.92586285	0.38970230
-0.92569618	0.38970230
-0.92552951	0.40821850
-0.92536284	0.40821850
-0.92519617	0.42679630
-0.92502949	0.42679630
-0.92486282	0.42679630
-0.92469615	0.40821850
-0.92452948	0.40821850
-0.92436281	0.38970230
-0.92419613	0.40821850
-0.92402946	0.40821850
-0.92386279	0.42679630
-0.92369612	0.44537400
-0.92352945	0.44537400
-0.92336277	0.44537400
-0.92319610	0.44537400
-0.92302943	0.42679630
-0.92286276	0.42679630
-0.92269609	0.40821850
-0.92252941	0.40821850
-0.92236274	0.42679630
-0.92219607	0.42679630
-0.92202940	0.44537400
-0.92186273	0.44537400
-0.92169605	0.44537400
-0.92152938	0.44537400
-0.92136271	0.44537400
-0.92119604	0.42679630
-0.92102937	0.42679630
-0.92086269	0.44537400
-0.92069602	0.44537400
-0.92052935	0.46389030
-0.92036268	0.46389030
-0.92019601	0.46389030
-0.92002934	0.46389030
-0.91986266	0.46389030
-0.91969599	0.44537400
-0.91952932	0.44537400
-0.91936265	0.44537400
-0.91919598	0.44537400
-0.91902930	0.46389030
-0.91886263	0.48246800
-0.91869596	0.50104580
-0.91852929	0.51956200
-0.91836262	0.50104580
-0.91819594	0.50104580
-0.91802927	0.48246800
-0.91786260	0.46389030
-0.91769593	0.46389030
-0.91752926	0.46389030
-0.91736258	0.48246800
-0.91719591	0.50104580
-0.91702924	0.50104580
-0.91686257	0.50104580
-0.91669590	0.50104580
-0.91652922	0.50104580
-0.91636255	0.48246800
-0.91619588	0.48246800
-0.91602921	0.48246800
-0.91586254	0.50104580
-0.91569586	0.51956200
-0.91552919	0.53813980
-0.91536252	0.55671750
-0.91519585	0.55671750
-0.91502918	0.55671750
-0.91486250	0.53813980
-0.91469583	0.51956200
-0.91452916	0.51956200
-0.91436249	0.51956200
-0.91419582	0.51956200
-0.91402914	0.53813980
-0.91386247	0.53813980
-0.91369580	0.55671750
-0.91352913	0.55671750
-0.91336246	0.57523380
-0.91319578	0.57523380
-0.91302911	0.57523380
-0.91286244	0.57523380
-0.91269577	0.57523380
-0.91252910	0.59381150
-0.91236242	0.59381150
-0.91219575	0.59381150
-0.91202908	0.59381150
-0.91186241	0.59381150
-0.91169574	0.59381150
-0.91152906	0.59381150
-0.91136239	0.59381150
-0.91119572	0.61238930
-0.91102905	0.63090550
-0.91086238	0.63090550
-0.91069570	0.66806100
-0.91052903	0.66806100
-0.91036236	0.66806100
-0.91019569	0.66806100
-0.91002902	0.64948330
-0.90986234	0.63090550
-0.90969567	0.63090550
-0.90952900	0.61238930
-0.90936233	0.63090550
-0.90919566	0.63090550
-0.90902898	0.64948330
-0.90886231	0.66806100
-0.90869564	0.66806100
-0.90852897	0.66806100
-0.90836230	0.64948330
-0.90819562	0.64948330
-0.90802895	0.64948330
-0.90786228	0.64948330
-0.90769561	0.66806100
-0.90752894	0.68657730
-0.90736226	0.70515500
-0.90719559	0.70515500
-0.90702892	0.70515500
-0.90686225	0.70515500
-0.90669558	0.70515500
-0.90652890	0.68657730
-0.90636223	0.68657730
-0.90619556	0.66806100
-0.90602889	0.66806100
-0.90586222	0.68657730
-0.90569554	0.70515500
-0.90552887	0.72373280
-0.90536220	0.72373280
-0.90519553	0.74224900
-0.90502886	0.74224900
-0.90486218	0.74224900
-0.90469551	0.72373280
-0.90452884	0.72373280
-0.90436217	0.72373280
-0.90419550	0.72373280
-0.90402882	0.72373280
-0.90386215	0.74224900
-0.90369548	0.74224900
-0.90352881	0.74224900
-0.90336214	0.76082680
-0.90319546	0.76082680
-0.90302879	0.77940450
-0.90286212	0.77940450
-0.90269545	0.79792080
-0.90252878	0.79792080
-0.90236210	0.79792080
-0.90219543	0.81649850
-0.90202876	0.79792080
-0.90186209	0.79792080
-0.90169542	0.79792080
-0.90152874	0.77940450
-0.90136207	0.79792080
-0.90119540	0.79792080
-0.90102873	0.79792080
-0.90086206	0.81649850
-0.90069538	0.83507630
-0.90052871	0.83507630
-0.90036204	0.83507630
-0.90019537	0.81649850
-0.90002870	0.81649850
-0.89986202	0.81649850
-0.89969535	0.83507630
-0.89952868	0.83507630
-0.89936201	0.87217030
-0.89919534	0.89074800
-0.89902866	0.89074800
-0.89886199	0.89074800
-0.89869532	0.89074800
-0.89852865	0.87217030
-0.89836198	0.87217030
-0.89819530	0.85359250
-0.89802863	0.85359250
-0.89786196	0.85359250
-0.89769529	0.87217030
-0.89752862	0.89074800
-0.89736194	0.90926430
-0.89719527	0.90926430
-0.89702860	0.92784200
-0.89686193	0.92784200
-0.89669526	0.90926430
-0.89652858	0.90926430
-0.89636191	0.89074800
-0.89619524	0.89074800
-0.89602857	0.90926430
-0.89586190	0.92784200
-0.89569522	0.92784200
-0.89552855	0.92784200
-0.89536188	0.94641980
-0.89519521	0.94641980
-0.89502854	0.92784200
-0.89486186	0.94641980
-0.89469519	0.92784200
-0.89452852	0.92784200
-0.89436185	0.94641980
-0.89419518	0.94641980
-0.89402850	0.94641980
-0.89386183	0.96493600
-0.89369516	0.96493600
-0.89352849	0.94641980
-0.89336182	0.94641980
-0.89319514	0.94641980
-0.89302847	0.94641980
-0.89286180	0.96493600
-0.89269513	0.96493600
-0.89252846	0.98351380
-0.89236178	0.98351380
-0.89219511	0.98351380
-0.89202844	0.98351380
-0.89186177	0.98351380
-0.89169510	0.96493600
-0.89152842	0.98351380
-0.89136175	0.98351380
-0.89119508	1.00209200
-0.89102841	1.02060800
-0.89086174	1.02060800
-0.89069506	1.02060800
-0.89052839	1.02060800
-0.89036172	1.02060800
-0.89019505	1.00209200
-0.89002838	1.00209200
-0.88986170	0.98351380
-0.88969503	1.00209200
-0.88952836	1.00209200
-0.88936169	1.02060800
-0.88919502	1.03918600
-0.88902834	1.05776300
-0.88886167	1.05776300
-0.88869500	1.05776300
-0.88852833	1.03918600
-0.88836166	1.03918600
-0.88819498	1.03918600
-0.88802831	1.03918600
-0.88786164	1.03918600
-0.88769497	1.05776300
-0.88752830	1.05776300
-0.88736162	1.07628000
-0.88719495	1.07628000
-0.88702828	1.07628000
-0.88686161	1.07628000
-0.88669494	1.07628000
-0.88652826	1.07628000
-0.88636159	1.07628000
-0.88619492	1.07628000
-0.88602825	1.09485700
-0.88586158	1.09485700
-0.88569490	1.11343500
-0.88552823	1.11343500
-0.88536156	1.09485700
-0.88519489	1.09485700
-0.88502822	1.07628000
-0.88486154	1.07628000
-0.88469487	1.07628000
-0.88452820	1.07628000
-0.88436153	1.09485700
-0.88419486	1.11343500
-0.88402818	1.11343500
-0.88386151	1.11343500
-0.88369484	1.11343500
-0.88352817	1.11343500
-0.88336150	1.11343500
-0.88319483	1.11343500
-0.88302815	1.13195100
-0.88286148	1.15052900
-0.88269481	1.15052900
-0.88252814	1.15052900
-0.88236147	1.16910700
-0.88219479	1.15052900
-0.88202812	1.15052900
-0.88186145	1.13195100
-0.88169478	1.13195100
-0.88152811	1.13195100
-0.88136143	1.15052900
-0.88119476	1.15052900
-0.88102809	1.16910700
-0.88086142	1.18768500
-0.88069475	1.18768500
-0.88052807	1.18768500
-0.88036140	1.18768500
-0.88019473	1.18768500
-0.88002806	1.16910700
-0.87986139	1.16910700
-0.87969471	1.18768500
-0.87952804	1.18768500
-0.87936137	1.20620100
-0.87919470	1.20620100
-0.87902803	1.22477900
-0.87886135	1.20620100
-0.87869468	1.20620100
-0.87852801	1.20620100
-0.87836134	1.20620100
-0.87819467	1.20620100
-0.87802799	1.22477900
-0.87786132	1.22477900
-0.87769465	1.22477900
-0.87752798	1.24335600
-0.87736131	1.24335600
-0.87719463	1.22477900
-0.87702796	1.22477900
-0.87686129	1.22477900
-0.87669462	1.22477900
-0.87652795	1.22477900
-0.87636127	1.22477900
-0.87619460	1.24335600
-0.87602793	1.24335600
-0.87586126	1.24335600
-0.87569459	1.24335600
-0.87552791	1.24335600
-0.87536124	1.24335600
-0.87519457	1.24335600
-0.87502790	1.24335600
-0.87486123	1.26187300
-0.87469455	1.26187300
-0.87452788	1.26187300
-0.87436121	1.28045000
-0.87419454	1.28045000
-0.87402787	1.26187300
-0.87386119	1.26187300
-0.87369452	1.26187300
-0.87352785	1.26187300
-0.87336118	1.26187300
-0.87319451	1.26187300
-0.87302783	1.26187300
-0.87286116	1.28045000
-0.87269449	1.28045000
-0.87252782	1.28045000
-0.87236115	1.28045000
-0.87219447	1.28045000
-0.87202780	1.28045000
-0.87186113	1.28045000
-0.87169446	1.28045000
-0.87152779	1.29902800
-0.87136111	1.29902800
-0.87119444	1.29902800
-0.87102777	1.31754400
-0.87086110	1.31754400
-0.87069443	1.31754400
-0.87052775	1.31754400
-0.87036108	1.31754400
-0.87019441	1.31754400
-0.87002774	1.31754400
-0.86986107	1.31754400
-0.86969439	1.33612200
-0.86952772	1.33612200
-0.86936105	1.33612200
-0.86919438	1.33612200
-0.86902771	1.33612200
-0.86886103	1.33612200
-0.86869436	1.33612200
-0.86852769	1.33612200
-0.86836102	1.33612200
-0.86819435	1.33612200
-0.86802767	1.33612200
-0.86786100	1.35470000
-0.86769433	1.35470000
-0.86752766	1.35470000
-0.86736099	1.35470000
-0.86719431	1.35470000
-0.86702764	1.35470000
-0.86686097	1.35470000
-0.86669430	1.35470000
-0.86652763	1.35470000
-0.86636095	1.37321600
-0.86619428	1.35470000
-0.86602761	1.37321600
-0.86586094	1.37321600
-0.86569427	1.37321600
-0.86552759	1.37321600
-0.86536092	1.37321600
-0.86519425	1.37321600
-0.86502758	1.37321600
-0.86486091	1.37321600
-0.86469423	1.37321600
-0.86452756	1.37321600
-0.86436089	1.37321600
-0.86419422	1.37321600
-0.86402755	1.37321600
-0.86386087	1.37321600
-0.86369420	1.37321600
-0.86352753	1.37321600
-0.86336086	1.37321600
-0.86319419	1.37321600
-0.86302751	1.37321600
-0.86286084	1.37321600
-0.86269417	1.37321600
-0.86252750	1.37321600
-0.86236083	1.37321600
-0.86219415	1.37321600
-0.86202748	1.37321600
-0.86186081	1.39179400
-0.86169414	1.37321600
-0.86152747	1.39179400
-0.86136079	1.39179400
-0.86119412	1.39179400
-0.86102745	1.39179400
-0.86086078	1.39179400
-0.86069411	1.39179400
-0.86052743	1.39179400
-0.86036076	1.39179400
-0.86019409	1.39179400
-0.86002742	1.39179400
-0.85986075	1.39179400
-0.85969407	1.37321600
-0.85952740	1.39179400
-0.85936073	1.39179400
-0.85919406	1.39179400
-0.85902739	1.39179400
-0.85886071	1.39179400
-0.85869404	1.39179400
-0.85852737	1.39179400
-0.85836070	1.39179400
-0.85819403	1.39179400
-0.85802735	1.39179400
-0.85786068	1.39179400
-0.85769401	1.39179400
-0.85752734	1.39179400
-0.85736067	1.39179400
-0.85719399	1.39179400
-0.85702732	1.39179400
-0.85686065	1.39179400
-0.85669398	1.39179400
-0.85652731	1.39179400
-0.85636063	1.37321600
-0.85619396	1.37321600
-0.85602729	1.37321600
-0.85586062	1.37321600
-0.85569395	1.37321600
-0.85552727	1.37321600
-0.85536060	1.37321600
-0.85519393	1.37321600
-0.85502726	1.37321600
-0.85486059	1.37321600
-0.85469391	1.37321600
-0.85452724	1.37321600
-0.85436057	1.37321600
-0.85419390	1.37321600
-0.85402723	1.37321600
-0.85386055	1.37321600
-0.85369388	1.37321600
-0.85352721	1.37321600
-0.85336054	1.37321600
-0.85319387	1.37321600
-0.85302719	1.37321600
-0.85286052	1.35470000
-0.85269385	1.35470000
-0.85252718	1.35470000
-0.85236051	1.35470000
-0.85219383	1.35470000
-0.85202716	1.37321600
-0.85186049	1.37321600
-0.85169382	1.37321600
-0.85152715	1.37321600
-0.85136047	1.35470000
-0.85119380	1.35470000
-0.85102713	1.35470000
-0.85086046	1.35470000
-0.85069379	1.35470000
-0.85052711	1.35470000
-0.85036044	1.35470000
-0.85019377	1.37321600
-0.85002710	1.35470000
-0.84986043	1.35470000
-0.84969375	1.35470000
-0.84952708	1.33612200
-0.84936041	1.33612200
-0.84919374	1.33612200
-0.84902707	1.35470000
-0.84886039	1.35470000
-0.84869372	1.35470000
-0.84852705	1.35470000
-0.84836038	1.35470000
-0.84819371	1.35470000
-0.84802703	1.33612200
-0.84786036	1.33612200
-0.84769369	1.31754400
-0.84752702	1.33612200
-0.84736035	1.33612200
-0.84719367	1.33612200
-0.84702700	1.33612200
-0.84686033	1.33612200
-0.84669366	1.33612200
-0.84652699	1.33612200
-0.84636032	1.31754400
-0.84619364	1.31754400
-0.84602697	1.29902800
-0.84586030	1.29902800
-0.84569363	1.29902800
-0.84552696	1.29902800
-0.84536028	1.31754400
-0.84519361	1.31754400
-0.84502694	1.29902800
-0.84486027	1.29902800
-0.84469360	1.29902800
-0.84452692	1.28045000
-0.84436025	1.28045000
-0.84419358	1.28045000
-0.84402691	1.28045000
-0.84386024	1.29902800
-0.84369356	1.29902800
-0.84352689	1.29902800
-0.84336022	1.29902800
-0.84319355	1.29902800
-0.84302688	1.28045000
-0.84286020	1.28045000
-0.84269353	1.28045000
-0.84252686	1.28045000
-0.84236019	1.26187300
-0.84219352	1.28045000
-0.84202684	1.28045000
-0.84186017	1.28045000
-0.84169350	1.28045000
-0.84152683	1.28045000
-0.84136016	1.26187300
-0.84119348	1.26187300
-0.84102681	1.24335600
-0.84086014	1.24335600
-0.84069347	1.26187300
-0.84052680	1.26187300
-0.84036012	1.26187300
-0.84019345	1.28045000
-0.84002678	1.26187300
-0.83986011	1.26187300
-0.83969344	1.26187300
-0.83952676	1.24335600
-0.83936009	1.24335600
-0.83919342	1.22477900
-0.83902675	1.22477900
-0.83886008	1.24335600
-0.83869340	1.24335600
-0.83852673	1.24335600
-0.83836006	1.24335600
-0.83819339	1.24335600
-0.83802672	1.24335600
-0.83786004	1.22477900
-0.83769337	1.22477900
-0.83752670	1.20620100
-0.83736003	1.20620100
-0.83719336	1.22477900
-0.83702668	1.22477900
-0.83686001	1.22477900
-0.83669334	1.22477900
-0.83652667	1.22477900
-0.83636000	1.22477900
-0.83619332	1.20620100
-0.83602665	1.20620100
-0.83585998	1.20620100
-0.83569331	1.20620100
-0.83552664	1.20620100
-0.83535996	1.22477900
-0.83519329	1.22477900
-0.83502662	1.22477900
-0.83485995	1.22477900
-0.83469328	1.20620100
-0.83452660	1.18768500
-0.83435993	1.18768500
-0.83419326	1.18768500
-0.83402659	1.16910700
-0.83385992	1.16910700
-0.83369324	1.18768500
-0.83352657	1.18768500
-0.83335990	1.18768500
-0.83319323	1.18768500
-0.83302656	1.16910700
-0.83285988	1.16910700
-0.83269321	1.15052900
-0.83252654	1.13195100
-0.83235987	1.13195100
-0.83219320	1.15052900
-0.83202652	1.15052900
-0.83185985	1.16910700
-0.83169318	1.16910700
-0.83152651	1.16910700
-0.83135984	1.16910700
-0.83119316	1.15052900
-0.83102649	1.13195100
-0.83085982	1.11343500
-0.83069315	1.09485700
-0.83052648	1.09485700
-0.83035980	1.09485700
-0.83019313	1.09485700
-0.83002646	1.11343500
-0.82985979	1.11343500
-0.82969312	1.11343500
-0.82952644	1.09485700
-0.82935977	1.07628000
-0.82919310	1.05776300
-0.82902643	1.03918600
-0.82885976	1.03918600
-0.82869308	1.05776300
-0.82852641	1.05776300
-0.82835974	1.07628000
-0.82819307	1.07628000
-0.82802640	1.07628000
-0.82785972	1.07628000
-0.82769305	1.05776300
-0.82752638	1.03918600
-0.82735971	1.03918600
-0.82719304	1.03918600
-0.82702636	1.03918600
-0.82685969	1.03918600
-0.82669302	1.05776300
-0.82652635	1.05776300
-0.82635968	1.05776300
-0.82619300	1.05776300
-0.82602633	1.03918600
-0.82585966	1.02060800
-0.82569299	1.02060800
-0.82552632	1.00209200
-0.82535964	1.00209200
-0.82519297	1.00209200
-0.82502630	1.02060800
-0.82485963	1.02060800
-0.82469296	1.02060800
-0.82452628	1.02060800
-0.82435961	1.00209200
-0.82419294	0.98351380
-0.82402627	0.98351380
