Tid	Kanal A
(s)	(V)

3.05769104	1.13195100
3.05802438	1.11343500
3.05835771	1.09485700
3.05869105	1.09485700
3.05902438	1.11343500
3.05935772	1.11343500
3.05969106	1.11343500
3.06002439	1.11343500
3.06035773	1.11343500
3.06069106	1.13195100
3.06102440	1.13195100
3.06135774	1.13195100
3.06169107	1.13195100
3.06202441	1.11343500
3.06235774	1.13195100
3.06269108	1.15052900
3.06302442	1.15052900
3.06335775	1.13195100
3.06369109	1.11343500
3.06402442	1.13195100
3.06435776	1.13195100
3.06469110	1.13195100
3.06502443	1.13195100
3.06535777	1.11343500
3.06569110	1.11343500
3.06602444	1.13195100
3.06635778	1.13195100
3.06669111	1.13195100
3.06702445	1.11343500
3.06735778	1.11343500
3.06769112	1.13195100
3.06802446	1.13195100
3.06835779	1.13195100
3.06869113	1.13195100
3.06902446	1.13195100
3.06935780	1.13195100
3.06969114	1.13195100
3.07002447	1.13195100
3.07035781	1.13195100
3.07069114	1.13195100
3.07102448	1.15052900
3.07135782	1.15052900
3.07169115	1.13195100
3.07202449	1.13195100
3.07235782	1.13195100
3.07269116	1.13195100
3.07302450	1.15052900
3.07335783	1.15052900
3.07369117	1.13195100
3.07402450	1.13195100
3.07435784	1.13195100
3.07469118	1.13195100
3.07502451	1.13195100
3.07535785	1.11343500
3.07569118	1.11343500
3.07602452	1.11343500
3.07635786	1.13195100
3.07669119	1.13195100
3.07702453	1.13195100
3.07735786	1.11343500
3.07769120	1.13195100
3.07802454	1.13195100
3.07835787	1.13195100
3.07869121	1.13195100
3.07902454	1.11343500
3.07935788	1.13195100
3.07969122	1.13195100
3.08002455	1.13195100
3.08035789	1.13195100
3.08069122	1.11343500
3.08102456	1.11343500
3.08135790	1.13195100
3.08169123	1.13195100
3.08202457	1.11343500
3.08235790	1.09485700
3.08269124	1.09485700
3.08302457	1.11343500
3.08335791	1.13195100
3.08369125	1.11343500
3.08402458	1.11343500
3.08435792	1.09485700
3.08469125	1.11343500
3.08502459	1.11343500
3.08535793	1.11343500
3.08569126	1.09485700
3.08602460	1.09485700
3.08635793	1.09485700
3.08669127	1.09485700
3.08702461	1.09485700
3.08735794	1.07628000
3.08769128	1.09485700
3.08802461	1.09485700
3.08835795	1.09485700
3.08869129	1.09485700
3.08902462	1.07628000
3.08935796	1.07628000
3.08969129	1.09485700
3.09002463	1.09485700
3.09035797	1.09485700
3.09069130	1.09485700
3.09102464	1.07628000
3.09135797	1.07628000
3.09169131	1.09485700
3.09202465	1.11343500
3.09235798	1.11343500
3.09269132	1.09485700
3.09302465	1.09485700
3.09335799	1.09485700
3.09369133	1.09485700
3.09402466	1.09485700
3.09435800	1.09485700
3.09469133	1.09485700
3.09502467	1.11343500
3.09535801	1.11343500
3.09569134	1.11343500
3.09602468	1.11343500
3.09635801	1.11343500
3.09669135	1.11343500
3.09702469	1.11343500
3.09735802	1.11343500
3.09769136	1.13195100
3.09802469	1.15052900
3.09835803	1.15052900
3.09869137	1.15052900
3.09902470	1.15052900
3.09935804	1.15052900
3.09969137	1.15052900
3.10002471	1.16910700
3.10035805	1.16910700
3.10069138	1.16910700
3.10102472	1.15052900
3.10135805	1.15052900
3.10169139	1.15052900
3.10202473	1.16910700
3.10235806	1.15052900
3.10269140	1.15052900
3.10302473	1.15052900
3.10335807	1.15052900
3.10369141	1.16910700
3.10402474	1.15052900
3.10435808	1.15052900
3.10469141	1.16910700
3.10502475	1.16910700
3.10535809	1.16910700
3.10569142	1.16910700
3.10602476	1.15052900
3.10635809	1.16910700
3.10669143	1.16910700
3.10702477	1.16910700
3.10735810	1.16910700
3.10769144	1.16910700
3.10802477	1.16910700
3.10835811	1.16910700
3.10869145	1.16910700
3.10902478	1.15052900
3.10935812	1.15052900
3.10969145	1.16910700
3.11002479	1.16910700
3.11035813	1.16910700
3.11069146	1.16910700
3.11102480	1.16910700
3.11135813	1.16910700
3.11169147	1.18768500
3.11202481	1.18768500
3.11235814	1.16910700
3.11269148	1.16910700
3.11302481	1.16910700
3.11335815	1.18768500
3.11369148	1.18768500
3.11402482	1.20620100
3.11435816	1.18768500
3.11469149	1.18768500
3.11502483	1.20620100
3.11535816	1.22477900
3.11569150	1.22477900
3.11602484	1.22477900
3.11635817	1.22477900
3.11669151	1.22477900
3.11702484	1.22477900
3.11735818	1.22477900
3.11769152	1.22477900
3.11802485	1.22477900
3.11835819	1.22477900
3.11869152	1.24335600
3.11902486	1.24335600
3.11935820	1.22477900
3.11969153	1.22477900
3.12002487	1.22477900
3.12035820	1.22477900
3.12069154	1.22477900
3.12102488	1.20620100
3.12135821	1.20620100
3.12169155	1.20620100
3.12202488	1.22477900
3.12235822	1.22477900
3.12269156	1.22477900
3.12302489	1.22477900
3.12335823	1.22477900
3.12369156	1.22477900
3.12402490	1.20620100
3.12435824	1.20620100
3.12469157	1.20620100
3.12502491	1.20620100
3.12535824	1.22477900
3.12569158	1.22477900
3.12602492	1.20620100
3.12635825	1.20620100
3.12669159	1.20620100
3.12702492	1.22477900
3.12735826	1.22477900
3.12769160	1.22477900
3.12802493	1.20620100
3.12835827	1.20620100
3.12869160	1.20620100
3.12902494	1.20620100
3.12935828	1.20620100
3.12969161	1.20620100
3.13002495	1.18768500
3.13035828	1.20620100
3.13069162	1.20620100
3.13102496	1.20620100
3.13135829	1.20620100
3.13169163	1.20620100
3.13202496	1.20620100
3.13235830	1.20620100
3.13269164	1.20620100
3.13302497	1.20620100
3.13335831	1.20620100
3.13369164	1.20620100
3.13402498	1.20620100
3.13435832	1.20620100
3.13469165	1.20620100
3.13502499	1.20620100
3.13535832	1.20620100
3.13569166	1.20620100
3.13602500	1.22477900
3.13635833	1.22477900
3.13669167	1.20620100
3.13702500	1.20620100
3.13735834	1.20620100
3.13769168	1.22477900
3.13802501	1.22477900
3.13835835	1.22477900
3.13869168	1.22477900
3.13902502	1.22477900
3.13935836	1.22477900
3.13969169	1.22477900
3.14002503	1.22477900
3.14035836	1.24335600
3.14069170	1.24335600
3.14102504	1.24335600
3.14135837	1.24335600
3.14169171	1.24335600
3.14202504	1.24335600
3.14235838	1.24335600
3.14269172	1.24335600
3.14302505	1.24335600
3.14335839	1.24335600
3.14369172	1.24335600
3.14402506	1.24335600
3.14435839	1.26187300
3.14469173	1.24335600
3.14502507	1.26187300
3.14535840	1.24335600
3.14569174	1.24335600
3.14602507	1.26187300
3.14635841	1.26187300
3.14669175	1.26187300
3.14702508	1.26187300
3.14735842	1.26187300
3.14769175	1.26187300
3.14802509	1.26187300
3.14835843	1.26187300
3.14869176	1.26187300
3.14902510	1.26187300
3.14935843	1.28045000
3.14969177	1.28045000
3.15002511	1.28045000
3.15035844	1.28045000
3.15069178	1.28045000
3.15102511	1.28045000
3.15135845	1.28045000
3.15169179	1.28045000
3.15202512	1.28045000
3.15235846	1.28045000
3.15269179	1.29902800
3.15302513	1.29902800
3.15335847	1.28045000
3.15369180	1.28045000
3.15402514	1.29902800
3.15435847	1.29902800
3.15469181	1.29902800
3.15502515	1.29902800
3.15535848	1.29902800
3.15569182	1.29902800
3.15602515	1.29902800
3.15635849	1.29902800
3.15669183	1.29902800
3.15702516	1.31754400
3.15735850	1.31754400
3.15769183	1.31754400
3.15802517	1.31754400
3.15835851	1.31754400
3.15869184	1.31754400
3.15902518	1.31754400
3.15935851	1.31754400
3.15969185	1.31754400
3.16002519	1.31754400
3.16035852	1.31754400
3.16069186	1.33612200
3.16102519	1.33612200
3.16135853	1.31754400
3.16169187	1.31754400
3.16202520	1.33612200
3.16235854	1.33612200
3.16269187	1.33612200
3.16302521	1.33612200
3.16335855	1.33612200
3.16369188	1.33612200
3.16402522	1.33612200
3.16435855	1.33612200
3.16469189	1.33612200
3.16502523	1.33612200
3.16535856	1.33612200
3.16569190	1.33612200
3.16602523	1.33612200
3.16635857	1.33612200
3.16669191	1.33612200
3.16702524	1.33612200
3.16735858	1.33612200
3.16769191	1.33612200
3.16802525	1.33612200
3.16835859	1.33612200
3.16869192	1.33612200
3.16902526	1.33612200
3.16935859	1.33612200
3.16969193	1.33612200
3.17002527	1.33612200
3.17035860	1.33612200
3.17069194	1.33612200
3.17102527	1.33612200
3.17135861	1.33612200
3.17169195	1.33612200
3.17202528	1.33612200
3.17235862	1.33612200
3.17269195	1.33612200
3.17302529	1.33612200
3.17335863	1.33612200
3.17369196	1.33612200
3.17402530	1.33612200
3.17435863	1.33612200
3.17469197	1.33612200
3.17502530	1.33612200
3.17535864	1.33612200
3.17569198	1.33612200
3.17602531	1.33612200
3.17635865	1.33612200
3.17669198	1.33612200
3.17702532	1.33612200
3.17735866	1.33612200
3.17769199	1.33612200
3.17802533	1.33612200
3.17835866	1.33612200
3.17869200	1.33612200
3.17902534	1.33612200
3.17935867	1.33612200
3.17969201	1.33612200
3.18002534	1.33612200
3.18035868	1.33612200
3.18069202	1.33612200
3.18102535	1.33612200
3.18135869	1.33612200
3.18169202	1.33612200
3.18202536	1.31754400
3.18235870	1.33612200
3.18269203	1.31754400
3.18302537	1.33612200
3.18335870	1.31754400
3.18369204	1.33612200
3.18402538	1.31754400
3.18435871	1.31754400
3.18469205	1.31754400
3.18502538	1.31754400
3.18535872	1.31754400
3.18569206	1.31754400
3.18602539	1.31754400
3.18635873	1.31754400
3.18669206	1.31754400
3.18702540	1.31754400
3.18735874	1.31754400
3.18769207	1.31754400
3.18802541	1.31754400
3.18835874	1.31754400
3.18869208	1.31754400
3.18902542	1.31754400
3.18935875	1.31754400
3.18969209	1.31754400
3.19002542	1.31754400
3.19035876	1.31754400
3.19069210	1.31754400
3.19102543	1.31754400
3.19135877	1.31754400
3.19169210	1.31754400
3.19202544	1.31754400
3.19235878	1.31754400
3.19269211	1.31754400
3.19302545	1.31754400
3.19335878	1.31754400
3.19369212	1.29902800
3.19402546	1.29902800
3.19435879	1.29902800
3.19469213	1.29902800
3.19502546	1.29902800
3.19535880	1.29902800
3.19569214	1.29902800
3.19602547	1.28045000
3.19635881	1.28045000
3.19669214	1.28045000
3.19702548	1.28045000
3.19735882	1.28045000
3.19769215	1.28045000
3.19802549	1.28045000
3.19835882	1.26187300
3.19869216	1.26187300
3.19902550	1.26187300
3.19935883	1.26187300
3.19969217	1.26187300
3.20002550	1.26187300
3.20035884	1.26187300
3.20069218	1.24335600
3.20102551	1.24335600
3.20135885	1.24335600
3.20169218	1.24335600
3.20202552	1.24335600
3.20235886	1.24335600
3.20269219	1.22477900
3.20302553	1.22477900
3.20335886	1.22477900
3.20369220	1.22477900
3.20402554	1.22477900
3.20435887	1.22477900
3.20469221	1.22477900
3.20502554	1.22477900
3.20535888	1.22477900
3.20569221	1.22477900
3.20602555	1.22477900
3.20635889	1.24335600
3.20669222	1.22477900
3.20702556	1.24335600
3.20735889	1.24335600
3.20769223	1.22477900
3.20802557	1.22477900
3.20835890	1.22477900
3.20869224	1.22477900
3.20902557	1.22477900
3.20935891	1.22477900
3.20969225	1.22477900
3.21002558	1.22477900
3.21035892	1.22477900
3.21069225	1.22477900
3.21102559	1.22477900
3.21135893	1.22477900
3.21169226	1.22477900
3.21202560	1.20620100
3.21235893	1.20620100
3.21269227	1.20620100
3.21302561	1.22477900
3.21335894	1.20620100
3.21369228	1.20620100
3.21402561	1.20620100
3.21435895	1.20620100
3.21469229	1.18768500
3.21502562	1.20620100
3.21535896	1.18768500
3.21569229	1.18768500
3.21602563	1.18768500
3.21635897	1.18768500
3.21669230	1.18768500
3.21702564	1.18768500
3.21735897	1.16910700
3.21769231	1.16910700
3.21802565	1.16910700
3.21835898	1.18768500
3.21869232	1.16910700
3.21902565	1.16910700
3.21935899	1.16910700
3.21969233	1.16910700
3.22002566	1.16910700
3.22035900	1.16910700
3.22069233	1.16910700
3.22102567	1.16910700
3.22135901	1.16910700
3.22169234	1.16910700
3.22202568	1.16910700
3.22235901	1.16910700
3.22269235	1.16910700
3.22302569	1.16910700
3.22335902	1.16910700
3.22369236	1.16910700
3.22402569	1.16910700
3.22435903	1.16910700
3.22469237	1.15052900
3.22502570	1.16910700
3.22535904	1.16910700
3.22569237	1.16910700
3.22602571	1.15052900
3.22635905	1.15052900
3.22669238	1.15052900
3.22702572	1.15052900
3.22735905	1.15052900
3.22769239	1.15052900
3.22802573	1.15052900
3.22835906	1.15052900
3.22869240	1.15052900
3.22902573	1.15052900
3.22935907	1.15052900
3.22969241	1.15052900
3.23002574	1.15052900
3.23035908	1.16910700
3.23069241	1.16910700
3.23102575	1.16910700
3.23135909	1.15052900
3.23169242	1.15052900
3.23202576	1.15052900
3.23235909	1.16910700
3.23269243	1.15052900
3.23302577	1.15052900
3.23335910	1.13195100
3.23369244	1.13195100
3.23402577	1.15052900
3.23435911	1.15052900
3.23469245	1.15052900
3.23502578	1.15052900
3.23535912	1.13195100
3.23569245	1.15052900
3.23602579	1.15052900
3.23635912	1.15052900
3.23669246	1.13195100
3.23702580	1.13195100
3.23735913	1.13195100
3.23769247	1.13195100
3.23802580	1.13195100
3.23835914	1.13195100
3.23869248	1.13195100
3.23902581	1.11343500
3.23935915	1.13195100
3.23969248	1.13195100
3.24002582	1.13195100
3.24035916	1.13195100
3.24069249	1.13195100
3.24102583	1.13195100
3.24135916	1.13195100
3.24169250	1.13195100
3.24202584	1.11343500
3.24235917	1.11343500
3.24269251	1.13195100
3.24302584	1.13195100
3.24335918	1.13195100
3.24369252	1.11343500
3.24402585	1.11343500
3.24435919	1.13195100
3.24469252	1.13195100
3.24502586	1.13195100
3.24535920	1.13195100
3.24569253	1.13195100
3.24602587	1.13195100
3.24635920	1.13195100
3.24669254	1.13195100
3.24702588	1.13195100
3.24735921	1.13195100
3.24769255	1.13195100
3.24802588	1.13195100
3.24835922	1.13195100
3.24869256	1.13195100
3.24902589	1.13195100
3.24935923	1.13195100
3.24969256	1.13195100
3.25002590	1.13195100
3.25035924	1.13195100
3.25069257	1.13195100
3.25102591	1.13195100
3.25135924	1.13195100
3.25169258	1.13195100
3.25202592	1.13195100
3.25235925	1.13195100
3.25269259	1.13195100
3.25302592	1.13195100
3.25335926	1.13195100
3.25369260	1.13195100
3.25402593	1.13195100
3.25435927	1.13195100
3.25469260	1.13195100
3.25502594	1.13195100
3.25535928	1.13195100
3.25569261	1.13195100
3.25602595	1.13195100
3.25635928	1.13195100
3.25669262	1.11343500
3.25702596	1.11343500
3.25735929	1.09485700
3.25769263	1.09485700
3.25802596	1.09485700
3.25835930	1.11343500
3.25869264	1.09485700
3.25902597	1.09485700
3.25935931	1.07628000
3.25969264	1.09485700
3.26002598	1.09485700
3.26035932	1.07628000
3.26069265	1.07628000
3.26102599	1.07628000
3.26135932	1.05776300
3.26169266	1.05776300
3.26202600	1.05776300
3.26235933	1.05776300
3.26269267	1.03918600
3.26302600	1.03918600
3.26335934	1.03918600
3.26369268	1.03918600
3.26402601	1.03918600
3.26435935	1.03918600
3.26469268	1.03918600
3.26502602	1.03918600
3.26535936	1.03918600
3.26569269	1.03918600
3.26602603	1.03918600
3.26635936	1.03918600
3.26669270	1.02060800
3.26702603	1.02060800
3.26735937	1.02060800
3.26769271	1.03918600
3.26802604	1.03918600
3.26835938	1.02060800
3.26869271	1.02060800
3.26902605	1.02060800
3.26935939	1.02060800
3.26969272	1.00209200
3.27002606	1.00209200
3.27035939	1.00209200
3.27069273	1.00209200
3.27102607	1.00209200
3.27135940	1.00209200
3.27169274	1.00209200
3.27202607	1.00209200
3.27235941	1.00209200
3.27269275	1.00209200
3.27302608	1.00209200
3.27335942	0.98351380
3.27369275	0.98351380
3.27402609	0.96493600
3.27435943	0.96493600
3.27469276	0.96493600
3.27502610	0.96493600
3.27535943	0.94641980
3.27569277	0.94641980
3.27602611	0.94641980
3.27635944	0.94641980
3.27669278	0.94641980
3.27702611	0.92784200
3.27735945	0.92784200
3.27769279	0.90926430
3.27802612	0.90926430
3.27835946	0.92784200
3.27869279	0.90926430
3.27902613	0.90926430
3.27935947	0.90926430
3.27969280	0.89074800
3.28002614	0.89074800
3.28035947	0.87217030
3.28069281	0.87217030
3.28102615	0.85359250
3.28135948	0.85359250
3.28169282	0.83507630
3.28202615	0.83507630
3.28235949	0.81649850
3.28269283	0.81649850
3.28302616	0.81649850
3.28335950	0.79792080
3.28369283	0.79792080
3.28402617	0.77940450
3.28435951	0.77940450
3.28469284	0.76082680
3.28502618	0.76082680
3.28535951	0.76082680
3.28569285	0.76082680
3.28602619	0.74224900
3.28635952	0.74224900
3.28669286	0.74224900
3.28702619	0.72373280
3.28735953	0.72373280
3.28769287	0.72373280
3.28802620	0.70515500
3.28835954	0.72373280
3.28869287	0.72373280
3.28902621	0.72373280
3.28935955	0.72373280
3.28969288	0.70515500
3.29002622	0.70515500
3.29035955	0.68657730
3.29069289	0.68657730
3.29102623	0.68657730
3.29135956	0.68657730
3.29169290	0.68657730
3.29202623	0.68657730
3.29235957	0.66806100
3.29269291	0.66806100
3.29302624	0.66806100
3.29335958	0.66806100
3.29369291	0.66806100
3.29402625	0.64948330
3.29435959	0.64948330
3.29469292	0.64948330
3.29502626	0.64948330
3.29535959	0.63090550
3.29569293	0.63090550
3.29602627	0.61238930
3.29635960	0.61238930
3.29669294	0.61238930
3.29702627	0.61238930
3.29735961	0.61238930
3.29769294	0.59381150
3.29802628	0.57523380
3.29835962	0.57523380
3.29869295	0.57523380
3.29902629	0.57523380
3.29935962	0.57523380
3.29969296	0.55671750
3.30002630	0.55671750
3.30035963	0.55671750
3.30069297	0.53813980
3.30102630	0.53813980
3.30135964	0.53813980
3.30169298	0.51956200
3.30202631	0.51956200
3.30235965	0.51956200
3.30269298	0.51956200
3.30302632	0.51956200
3.30335966	0.50104580
3.30369299	0.50104580
3.30402633	0.50104580
3.30435966	0.50104580
3.30469300	0.50104580
3.30502634	0.50104580
3.30535967	0.48246800
3.30569301	0.48246800
3.30602634	0.48246800
3.30635968	0.48246800
3.30669302	0.48246800
3.30702635	0.48246800
3.30735969	0.48246800
3.30769302	0.48246800
3.30802636	0.46389030
3.30835970	0.48246800
3.30869303	0.48246800
3.30902637	0.48246800
3.30935970	0.46389030
3.30969304	0.46389030
3.31002638	0.46389030
3.31035971	0.46389030
3.31069305	0.48246800
3.31102638	0.48246800
3.31135972	0.46389030
3.31169306	0.46389030
3.31202639	0.46389030
3.31235973	0.46389030
3.31269306	0.48246800
3.31302640	0.48246800
3.31335974	0.48246800
3.31369307	0.48246800
3.31402641	0.46389030
3.31435974	0.48246800
3.31469308	0.46389030
3.31502642	0.46389030
3.31535975	0.48246800
3.31569309	0.46389030
3.31602642	0.48246800
3.31635976	0.46389030
3.31669310	0.46389030
3.31702643	0.46389030
3.31735977	0.46389030
3.31769310	0.46389030
3.31802644	0.46389030
3.31835978	0.46389030
3.31869311	0.46389030
3.31902645	0.46389030
3.31935978	0.46389030
3.31969312	0.46389030
3.32002646	0.46389030
3.32035979	0.46389030
3.32069313	0.46389030
3.32102646	0.44537400
3.32135980	0.44537400
3.32169314	0.46389030
3.32202647	0.46389030
3.32235981	0.46389030
3.32269314	0.46389030
3.32302648	0.46389030
3.32335982	0.44537400
3.32369315	0.46389030
3.32402649	0.44537400
3.32435982	0.44537400
3.32469316	0.44537400
3.32502650	0.46389030
3.32535983	0.46389030
3.32569317	0.46389030
3.32602650	0.46389030
3.32635984	0.46389030
3.32669318	0.46389030
3.32702651	0.46389030
3.32735985	0.46389030
3.32769318	0.46389030
3.32802652	0.46389030
3.32835985	0.46389030
3.32869319	0.46389030
3.32902653	0.46389030
3.32935986	0.46389030
3.32969320	0.48246800
3.33002653	0.46389030
3.33035987	0.48246800
3.33069321	0.48246800
3.33102654	0.48246800
3.33135988	0.48246800
3.33169321	0.48246800
3.33202655	0.48246800
3.33235989	0.48246800
3.33269322	0.48246800
3.33302656	0.48246800
3.33335989	0.48246800
3.33369323	0.48246800
3.33402657	0.48246800
3.33435990	0.48246800
3.33469324	0.48246800
3.33502657	0.48246800
3.33535991	0.48246800
3.33569325	0.48246800
3.33602658	0.48246800
3.33635992	0.48246800
3.33669325	0.48246800
3.33702659	0.50104580
3.33735993	0.50104580
3.33769326	0.50104580
3.33802660	0.50104580
3.33835993	0.50104580
3.33869327	0.50104580
3.33902661	0.50104580
3.33935994	0.50104580
3.33969328	0.50104580
3.34002661	0.50104580
3.34035995	0.50104580
3.34069329	0.50104580
3.34102662	0.50104580
3.34135996	0.50104580
3.34169329	0.50104580
3.34202663	0.50104580
3.34235997	0.51956200
3.34269330	0.51956200
3.34302664	0.50104580
3.34335997	0.50104580
3.34369331	0.50104580
3.34402665	0.50104580
3.34435998	0.50104580
3.34469332	0.51956200
3.34502665	0.51956200
3.34535999	0.51956200
3.34569333	0.51956200
3.34602666	0.51956200
3.34636000	0.51956200
3.34669333	0.50104580
3.34702667	0.50104580
3.34736001	0.51956200
3.34769334	0.51956200
3.34802668	0.51956200
3.34836001	0.51956200
3.34869335	0.51956200
3.34902669	0.51956200
3.34936002	0.51956200
3.34969336	0.51956200
3.35002669	0.51956200
3.35036003	0.53813980
3.35069337	0.53813980
3.35102670	0.53813980
3.35136004	0.55671750
3.35169337	0.53813980
3.35202671	0.53813980
3.35236005	0.53813980
3.35269338	0.55671750
3.35302672	0.55671750
3.35336005	0.55671750
3.35369339	0.57523380
3.35402673	0.55671750
3.35436006	0.55671750
3.35469340	0.55671750
3.35502673	0.57523380
3.35536007	0.57523380
3.35569341	0.55671750
3.35602674	0.55671750
3.35636008	0.55671750
3.35669341	0.55671750
3.35702675	0.55671750
3.35736009	0.55671750
3.35769342	0.55671750
3.35802676	0.55671750
3.35836009	0.53813980
3.35869343	0.53813980
3.35902676	0.53813980
3.35936010	0.55671750
3.35969344	0.55671750
3.36002677	0.55671750
3.36036011	0.53813980
3.36069344	0.51956200
3.36102678	0.51956200
3.36136012	0.51956200
3.36169345	0.53813980
3.36202679	0.53813980
3.36236012	0.51956200
3.36269346	0.50104580
3.36302680	0.50104580
3.36336013	0.51956200
3.36369347	0.51956200
3.36402680	0.50104580
3.36436014	0.48246800
3.36469348	0.48246800
3.36502681	0.48246800
3.36536015	0.50104580
3.36569348	0.50104580
3.36602682	0.48246800
3.36636016	0.48246800
3.36669349	0.48246800
3.36702683	0.48246800
3.36736016	0.48246800
3.36769350	0.46389030
3.36802684	0.48246800
3.36836017	0.50104580
3.36869351	0.48246800
3.36902684	0.48246800
3.36936018	0.46389030
3.36969352	0.46389030
3.37002685	0.48246800
3.37036019	0.48246800
3.37069352	0.46389030
3.37102686	0.44537400
3.37136020	0.44537400
3.37169353	0.46389030
3.37202687	0.46389030
3.37236020	0.44537400
3.37269354	0.42679630
3.37302688	0.40821850
3.37336021	0.42679630
3.37369355	0.44537400
3.37402688	0.44537400
3.37436022	0.42679630
3.37469356	0.40821850
3.37502689	0.42679630
3.37536023	0.42679630
3.37569356	0.42679630
3.37602690	0.42679630
3.37636024	0.40821850
3.37669357	0.40821850
3.37702691	0.40821850
3.37736024	0.42679630
3.37769358	0.40821850
3.37802692	0.40821850
3.37836025	0.38970230
3.37869359	0.38970230
3.37902692	0.38970230
3.37936026	0.38970230
3.37969360	0.37112450
3.38002693	0.37112450
3.38036027	0.37112450
3.38069360	0.37112450
3.38102694	0.37112450
3.38136028	0.35254680
3.38169361	0.35254680
3.38202695	0.35254680
3.38236028	0.35254680
3.38269362	0.35254680
3.38302696	0.35254680
3.38336029	0.35254680
3.38369363	0.35254680
3.38402696	0.35254680
3.38436030	0.33403050
3.38469364	0.33403050
3.38502697	0.33403050
3.38536031	0.35254680
3.38569364	0.33403050
3.38602698	0.33403050
3.38636032	0.33403050
3.38669365	0.33403050
3.38702699	0.33403050
3.38736032	0.33403050
3.38769366	0.33403050
3.38802700	0.33403050
3.38836033	0.31545280
3.38869367	0.33403050
3.38902700	0.33403050
3.38936034	0.31545280
3.38969367	0.33403050
3.39002701	0.33403050
3.39036035	0.33403050
3.39069368	0.31545280
3.39102702	0.33403050
3.39136035	0.31545280
3.39169369	0.31545280
3.39202703	0.31545280
3.39236036	0.33403050
3.39269370	0.31545280
3.39302703	0.31545280
3.39336037	0.31545280
3.39369371	0.31545280
3.39402704	0.31545280
3.39436038	0.31545280
3.39469371	0.31545280
3.39502705	0.31545280
3.39536039	0.31545280
3.39569372	0.31545280
3.39602706	0.31545280
3.39636039	0.31545280
3.39669373	0.31545280
3.39702707	0.31545280
3.39736040	0.31545280
3.39769374	0.31545280
3.39802707	0.33403050
3.39836041	0.33403050
3.39869375	0.33403050
3.39902708	0.31545280
3.39936042	0.31545280
3.39969375	0.33403050
3.40002709	0.33403050
3.40036043	0.33403050
3.40069376	0.33403050
3.40102710	0.33403050
3.40136043	0.33403050
3.40169377	0.35254680
3.40202711	0.33403050
3.40236044	0.33403050
3.40269378	0.33403050
3.40302711	0.35254680
3.40336045	0.35254680
3.40369379	0.35254680
3.40402712	0.35254680
3.40436046	0.35254680
3.40469379	0.35254680
3.40502713	0.35254680
3.40536047	0.37112450
3.40569380	0.35254680
3.40602714	0.35254680
3.40636047	0.37112450
3.40669381	0.37112450
3.40702715	0.37112450
3.40736048	0.37112450
3.40769382	0.35254680
3.40802715	0.35254680
3.40836049	0.37112450
3.40869383	0.37112450
3.40902716	0.37112450
3.40936050	0.37112450
3.40969383	0.37112450
3.41002717	0.37112450
3.41036051	0.38970230
3.41069384	0.38970230
3.41102718	0.38970230
3.41136051	0.38970230
3.41169385	0.38970230
3.41202719	0.38970230
3.41236052	0.38970230
3.41269386	0.38970230
3.41302719	0.38970230
3.41336053	0.38970230
3.41369387	0.38970230
3.41402720	0.38970230
3.41436054	0.38970230
3.41469387	0.38970230
3.41502721	0.38970230
3.41536055	0.37112450
3.41569388	0.37112450
3.41602722	0.38970230
3.41636055	0.38970230
3.41669389	0.38970230
3.41702723	0.37112450
3.41736056	0.37112450
3.41769390	0.37112450
3.41802723	0.37112450
3.41836057	0.37112450
3.41869391	0.37112450
3.41902724	0.37112450
3.41936058	0.37112450
3.41969391	0.38970230
3.42002725	0.37112450
3.42036058	0.38970230
3.42069392	0.38970230
3.42102726	0.38970230
3.42136059	0.38970230
3.42169393	0.38970230
3.42202726	0.40821850
3.42236060	0.40821850
3.42269394	0.40821850
3.42302727	0.40821850
3.42336061	0.40821850
3.42369394	0.42679630
3.42402728	0.42679630
3.42436062	0.42679630
3.42469395	0.42679630
3.42502729	0.40821850
3.42536062	0.40821850
3.42569396	0.40821850
3.42602730	0.40821850
3.42636063	0.40821850
3.42669397	0.42679630
3.42702730	0.42679630
3.42736064	0.42679630
3.42769398	0.42679630
3.42802731	0.42679630
3.42836065	0.42679630
3.42869398	0.42679630
3.42902732	0.42679630
3.42936066	0.42679630
3.42969399	0.42679630
3.43002733	0.44537400
3.43036066	0.44537400
3.43069400	0.44537400
3.43102734	0.44537400
3.43136067	0.44537400
3.43169401	0.44537400
3.43202734	0.42679630
3.43236068	0.42679630
3.43269402	0.42679630
3.43302735	0.40821850
3.43336069	0.40821850
3.43369402	0.40821850
3.43402736	0.40821850
3.43436070	0.40821850
3.43469403	0.38970230
3.43502737	0.38970230
3.43536070	0.38970230
3.43569404	0.38970230
3.43602738	0.38970230
3.43636071	0.37112450
3.43669405	0.37112450
3.43702738	0.37112450
3.43736072	0.37112450
3.43769406	0.37112450
3.43802739	0.37112450
3.43836073	0.37112450
3.43869406	0.37112450
3.43902740	0.37112450
3.43936074	0.37112450
3.43969407	0.37112450
3.44002741	0.37112450
3.44036074	0.37112450
3.44069408	0.37112450
3.44102742	0.37112450
3.44136075	0.37112450
3.44169409	0.35254680
3.44202742	0.35254680
3.44236076	0.35254680
3.44269410	0.35254680
3.44302743	0.37112450
3.44336077	0.35254680
3.44369410	0.35254680
3.44402744	0.35254680
3.44436078	0.35254680
3.44469411	0.35254680
3.44502745	0.35254680
3.44536078	0.35254680
3.44569412	0.35254680
